	Lettre1	Bloc	Paires	OrdreAlea	Lettre2	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
1	c	1	c d	0.83361438	d	1	0.02	0.02	0	18.2310009	18.2310009	0	0	A
2	y	1	y e	0.077729282	e	1	0.340000004	0.340000004	0	13.13199997	13.13199997	0	1	A
3	q	1	q h	0.389896845	h	1	0	0	0	10.46700001	10.46700001	0	2	A
4	e	1	e t	0.416858206	t	1	0.07	0.07	0	8.817000389	8.817000389	0	3	A
5	d	1	d z	0.598334894	z	1	0.50999999	0.50999999	0	15.09899998	15.09899998	0	4	A
6	e	1	e a	0.241446788	a	1	0.360000014	0.360000014	0	10.19999981	10.19999981	0	5	A
7	d	1	d j	0.827044686	j	1	0.189999998	0.189999998	0	11.01599979	11.01599979	0	6	A
8	r	1	r g	0.473606116	g	1	0.660000026	0.660000026	0	8.751000404	8.751000404	0	7	A
9	r	1	r p	0.854871687	p	1	0.49000001	0.49000001	0	7.133999825	7.133999825	0	8	A
10	e	1	e e	0.1368598	e	1	1	1	0	10.76799965	10.76799965	0	9	A
11	h	1	h y	0.340829661	y	1	0	0	0	5.920000076	5.920000076	0	10	A
12	h	1	h b	0.32979572	b	1	0.600000024	0.600000024	0	7.916999817	7.916999817	0	11	A
13	q	1	q b	0.977159461	b	1	0.090000004	0.090000004	0	6.852000237	6.852000237	0	12	A
14	h	1	h e	0.749060251	e	1	0.050000001	0.050000001	0	7.268000126	7.268000126	0	13	A
15	k	1	k j	0.522206819	j	1	0	0	0	5.368000031	5.368000031	0	14	A
16	u	1	u w	0.400863033	w	1	0.170000002	0.170000002	0	13.28199959	13.28199959	0	15	A
17	u	1	u l	0.191241583	l	1	0	0	0	2.436000109	2.436000109	0	16	A
18	s	1	s u	0.365373563	u	1	0	0	0	5.702000141	5.702000141	0	17	A
19	h	1	h r	0.699832258	r	1	0.370000005	0.370000005	0	6.301000118	6.301000118	0	18	A
20	i	1	i x	0.272568066	x	1	0.860000014	0.860000014	0	8.300999641	8.300999641	0	19	A
21	w	1	w u	0.952701652	u	1	0.25	0.25	0	13.19900036	13.19900036	0	20	A
22	v	1	v a	0.417796399	a	1	0	0	0	5.534999847	5.534999847	0	21	A
23	y	1	y o	0.490209422	o	1	0	0	0	2.536000013	2.536000013	0	22	A
24	t	1	t x	0.073303065	x	1	0.230000004	0.230000004	0	4.552000046	4.552000046	0	23	A
25	s	1	s e	0.840477156	e	1	0.079999998	0.079999998	0	3.65199995	3.65199995	0	24	A
26	v	1	v z	0.780839536	z	1	0.02	0.02	0	5.835999966	5.835999966	0	25	A
27	u	1	u y	0.384143081	y	1	0.100000001	0.100000001	0	9.616999626	9.616999626	0	26	A
28	h	1	h f	0.914017599	f	1	0.649999976	0.649999976	0	8.083000183	8.083000183	0	27	A
29	i	1	i f	0.961727729	f	1	0	0	0	9.034000397	9.034000397	0	28	A
30	d	1	d m	0.146215354	m	1	0.239999995	0.239999995	0	7.184999943	7.184999943	0	29	A
31	z	1	z n	0.369773135	n	1	0.109999999	0.109999999	0	4.869999886	4.869999886	0	30	A
32	q	1	q c	0.132962615	c	1	0.07	0.07	0	7.934000015	7.934000015	0	31	A
33	g	1	g b	0.318003675	b	1	0.02	0.02	0	3.186000109	3.186000109	0	32	A
34	o	1	o a	0.592560793	a	1	0	0	0	3.786000013	3.786000013	0	33	A
35	d	1	d s	0.585926989	s	1	0.029999999	0.029999999	0	6.703000069	6.703000069	0	34	A
36	h	1	h c	0.160860603	c	1	0.460000008	0.460000008	0	5.085000038	5.085000038	0	35	A
37	z	1	z b	0.222411692	b	1	0.310000002	0.310000002	0	8.201000214	8.201000214	0	36	A
38	e	1	e v	0.550412249	v	1	0	0	0	7.152999878	7.152999878	0	37	A
39	y	1	y p	0.364175557	p	1	0.589999974	0.589999974	0	12.43200016	12.43200016	0	38	A
40	i	1	i d	0.904688235	d	1	0.300000012	0.300000012	0	5.31799984	5.31799984	0	39	A
41	q	1	q k	0.522855086	k	1	0	0	0	4.751999855	4.751999855	0	40	A
42	m	1	m t	0.314330586	t	1	0	0	0	3.16899991	3.16899991	0	41	A
43	y	1	y z	0.148313028	z	1	0.449999988	0.449999988	0	9.267000198	9.267000198	0	42	A
44	n	1	n t	0.339458703	t	1	0	0	0	4.985000134	4.985000134	0	43	A
45	q	1	q e	0.408119624	e	1	0.460000008	0.460000008	0	7.451000214	7.451000214	0	44	A
46	t	1	t j	0.62261127	j	1	0.059999999	0.059999999	0	6.235000134	6.235000134	0	45	A
47	n	1	n v	0.150159794	v	1	0.790000021	0.790000021	0	6.717999935	6.717999935	0	46	A
48	v	1	v o	0.703816751	o	1	0.519999981	0.519999981	0	8.151000023	8.151000023	0	47	A
49	s	1	s d	0.80971196	d	1	0.340000004	0.340000004	0	6.019000053	6.019000053	0	48	A
50	x	1	x f	0.192776205	f	1	0.400000006	0.400000006	0	7.485000134	7.485000134	0	49	A
51	t	1	t h	0.967176015	h	1	0.01	0.01	0	4.751999855	4.751999855	0	50	A
52	f	1	f a	0.615365809	a	1	0.629999995	0.629999995	0	8.083999634	8.083999634	0	51	A
62	o	10	o j	0.210505205	j	1	0.100000001	0.100000001	0	1.601999998	1.601999998	0	0	A
63	w	10	w p	0.719607912	p	1	0.100000001	0.100000001	0	1.286999941	1.286999941	0	1	A
64	r	10	r b	0.372188126	b	1	0.270000011	0.270000011	0	1.738000035	1.738000035	0	2	A
65	e	10	e b	0.19850631	b	1	0.769999981	0.769999981	0	2.069000006	2.069000006	0	3	A
66	i	10	i g	0.881388184	g	1	0.5	0.5	0	3.036000013	3.036000013	0	4	A
67	i	10	i z	0.813142337	z	1	0.379999995	0.379999995	0	1.603999972	1.603999972	0	5	A
68	f	10	f j	0.417673151	j	1	0.600000024	0.600000024	0	2.286999941	2.286999941	0	6	A
69	p	10	p r	0.101021463	r	1	0.560000002	0.560000002	0	3.469000101	3.469000101	0	7	A
70	h	10	h x	0.249193284	x	1	0.400000006	0.400000006	0	2.602999926	2.602999926	0	8	A
71	e	10	e f	0.249798084	f	1	0.25999999	0.25999999	0	1.287999988	1.287999988	0	9	A
72	i	10	i c	0.535906367	c	1	0.639999986	0.639999986	0	1.603000045	1.603000045	0	10	A
73	v	10	v r	0.897332228	r	1	0.600000024	0.600000024	0	1.636999965	1.636999965	0	11	A
74	q	10	q u	0.55205241	u	1	0.289999992	0.289999992	0	1.769999981	1.769999981	0	12	A
75	z	10	z y	0.470179721	y	1	0.519999981	0.519999981	0	3.184999943	3.184999943	0	13	A
76	k	10	k m	0.948320921	m	1	0.379999995	0.379999995	0	1.702999949	1.702999949	0	14	A
77	s	10	s h	0.546403947	h	1	0.819999993	0.819999993	0	1.802999973	1.802999973	0	15	A
78	b	10	b w	0.505400999	w	1	0.670000017	0.670000017	0	1.353000045	1.353000045	0	16	A
79	p	10	p d	0.232107865	d	1	0.379999995	0.379999995	0	2.286000013	2.286000013	0	17	A
80	y	10	y g	0.095631407	g	1	0.579999983	0.579999983	0	1.202999949	1.202999949	0	18	A
81	c	10	c h	0.724182737	h	1	0.699999988	0.699999988	0	1.868999958	1.868999958	0	19	A
82	b	10	b c	0.303953395	c	1	0.790000021	0.790000021	0	1.286000013	1.286000013	0	20	A
83	b	10	b g	0.299995911	g	1	0.790000021	0.790000021	0	1.003000021	1.003000021	0	21	A
84	m	10	m c	0.15571396	c	1	0.600000024	0.600000024	0	2.052999973	2.052999973	0	22	A
85	p	10	p u	0.518474768	u	1	0.649999976	0.649999976	0	1.202999949	1.202999949	0	23	A
86	c	10	c r	0.732116338	r	1	0.769999981	0.769999981	0	1.570000052	1.570000052	0	24	A
87	k	10	k o	0.856131615	o	1	0	0	0	2.121000052	2.121000051	0	25	A
88	y	10	y y	0.435183685	y	1	1	1	0	1.337000012	1.337000012	0	26	A
89	i	10	i p	0.196000497	p	1	0.300000012	0.300000012	0	2.085999966	2.085999966	0	27	A
90	f	10	f y	0.972988576	y	1	0.409999996	0.409999996	0	2.236000061	2.236000061	0	28	A
91	t	10	t y	0.118519706	y	1	0.769999981	0.769999981	0	2.403000116	2.403000116	0	29	A
92	f	10	f t	0.601451284	t	1	0.379999995	0.379999995	0	1.769999981	1.769999981	0	30	A
93	h	10	h z	0.685176927	z	1	0.25	0.25	0	1.652999997	1.652999997	0	31	A
94	g	10	g v	0.293924326	v	1	0.119999997	0.119999997	0	1.468999982	1.468999982	0	32	A
95	m	10	m i	0.572695786	i	1	0.07	0.07	0	1.103999972	1.103999972	0	33	A
96	f	10	f u	0.686336339	u	1	0.319999993	0.319999993	0	1.43599999	1.43599999	0	34	A
97	k	10	k q	0.951120803	q	1	0.150000006	0.150000006	0	2.036000013	2.036000013	0	35	A
98	b	10	b b	0.04008686	b	1	1	1	0	1.902999997	1.902999997	0	36	A
99	j	10	j z	0.576239285	z	1	0.389999986	0.389999986	0	1.835999966	1.835999966	0	37	A
100	o	10	o o	0.648354383	o	1	1	1	0	3.201999903	3.201999903	0	38	A
101	k	10	k r	0.960648545	r	1	0.589999974	0.589999974	0	1.65199995	1.65199995	0	39	A
102	r	10	r o	0.60589223	o	1	0.370000005	0.370000005	0	2.003000021	2.003000021	0	40	A
103	c	10	c g	0.532445858	g	1	0.610000014	0.610000014	0	2.286000013	2.286000013	0	41	A
104	l	10	l m	0.575100177	m	1	0.419999987	0.419999987	0	1.302999973	1.302999973	0	42	A
105	j	10	j h	0.239344246	h	1	0.600000024	0.600000024	0	1.921000004	1.921000004	0	43	A
106	b	10	b o	0.801659318	o	1	0.059999999	0.059999999	0	2.16899991	2.16899991	0	44	A
107	z	10	z z	0.458291472	z	1	1	1	0	1.503000021	1.503000021	0	45	A
108	a	10	a g	0.389211553	g	1	0.49000001	0.49000001	0	1.970999956	1.970999956	0	46	A
109	l	10	l c	0.060209703	c	1	0.769999981	0.769999981	0	1.286000013	1.286000013	0	47	A
110	g	10	g t	0.771492621	t	1	0.090000004	0.090000004	0	1.353000045	1.353000045	0	48	A
111	x	10	x i	0.649376344	i	1	0.769999981	0.769999981	0	1.286000013	1.286000013	0	49	A
112	p	10	p k	0.028241648	k	1	0.379999995	0.379999995	0	1.452999949	1.452999949	0	50	A
113	q	10	q j	0.88740245	j	1	0.469999999	0.469999999	0	1.985999942	1.985999942	0	51	A
123	k	11	k s	0.614047795	s	1	0.050000001	0.050000001	0	2.069999933	2.069999933	0	0	A
124	x	11	x j	0.033961143	j	1	0.25	0.25	0	1.652999997	1.652999997	0	1	A
125	g	11	g w	0.108581859	w	1	0.150000006	0.150000006	0	1.970000029	1.970000029	0	2	A
126	b	11	b m	0.628668649	m	1	0.360000014	0.360000014	0	2.236000061	2.236000061	0	3	A
127	x	11	x v	0.048170862	v	1	0.25	0.25	0	1.735999942	1.735999942	0	4	A
128	i	11	i i	0.49360414	i	1	1	1	0	1.720000029	1.720000029	0	5	A
129	j	11	j f	0.87749005	f	1	0.660000026	0.660000026	0	2.41899991	2.41899991	0	6	A
130	m	11	m y	0.188764549	y	1	0.419999987	0.419999987	0	1.388000011	1.388000011	0	7	A
131	a	11	a b	0.16238668	b	1	0.579999983	0.579999983	0	1.087000012	1.087000012	0	8	A
132	b	11	b t	0.655983455	t	1	0.469999999	0.469999999	0	3.002000093	3.002000093	0	9	A
133	y	11	y j	0.471364651	j	1	0.569999993	0.569999993	0	2.91899991	2.91899991	0	10	A
134	c	11	c t	0.088235038	t	1	0.5	0.5	0	2.003999949	2.003999949	0	11	A
135	e	11	e r	0.182682014	r	1	0.649999976	0.649999976	0	2.16899991	2.16899991	0	12	A
136	s	11	s a	0.853451493	a	1	0.730000019	0.730000019	0	1.537999988	1.537999988	0	13	A
137	y	11	y a	0.869743611	a	1	0.400000006	0.400000006	0	1.787999988	1.787999988	0	14	A
138	t	11	t p	0.47626605	p	1	0.319999993	0.319999993	0	2.436000109	2.436000109	0	15	A
139	w	11	w j	0.701408544	j	1	0.150000006	0.150000006	0	1.187000036	1.187000036	0	16	A
140	i	11	i o	0.925497834	o	1	0.319999993	0.319999993	0	2.369999886	2.369999886	0	17	A
141	g	11	g m	0.224373548	m	1	0.170000002	0.170000002	0	3.13499999	3.13499999	0	18	A
142	a	11	a p	0.085860305	p	1	0.419999987	0.419999987	0	1.536000013	1.536000013	0	19	A
143	j	11	j p	0.489328229	p	1	0.600000024	0.600000024	0	1.120000005	1.120000005	0	20	A
144	a	11	a e	0.98079869	e	1	0.680000007	0.680000007	0	1.503999949	1.503999949	0	21	A
145	t	11	t v	0.835093307	v	1	0.579999983	0.579999983	0	0.885999978	0.885999978	0	22	A
146	k	11	k t	0.510121651	t	1	0.430000007	0.430000007	0	1.103000045	1.103000045	0	23	A
147	z	11	z d	0.412553684	d	1	0.460000008	0.460000008	0	2.170000076	2.170000076	0	24	A
148	p	11	p f	0.003781143	f	1	0.340000004	0.340000004	0	1.419999957	1.419999957	0	25	A
149	m	11	m b	0.798630639	b	1	0.230000004	0.230000004	0	1.569000006	1.569000006	0	26	A
150	s	11	s n	0.70174509	n	1	0.439999998	0.439999998	0	2.351999998	2.351999998	0	27	A
151	a	11	a w	0.520795765	w	1	0.370000005	0.370000005	0	2.335999966	2.335999966	0	28	A
152	w	11	w o	0.710726102	o	1	0.200000003	0.200000003	0	1.419999957	1.419999957	0	29	A
153	t	11	t q	0.384440838	q	1	0.100000001	0.100000001	0	2.036000013	2.036000013	0	30	A
154	l	11	l o	0.536227914	o	1	0.07	0.07	0	1.536999941	1.536999941	0	31	A
155	m	11	m a	0.220784575	a	1	0.620000005	0.620000005	0	1.669999957	1.669999957	0	32	A
156	k	11	k c	0.993091942	c	1	0	0	0	2.385999918	2.385999918	0	33	A
157	f	11	f e	0.896848715	e	1	0.100000001	0.100000001	0	2.585000038	2.585000038	0	34	A
158	c	11	c b	0.522641355	b	1	0.709999979	0.709999979	0	1.488000035	1.488000035	0	35	A
159	c	11	c n	0.279548916	n	1	0.810000002	0.810000002	0	2.003999949	2.003999949	0	36	A
160	o	11	o v	0.413868957	v	1	0.629999995	0.629999995	0	1.43599999	1.43599999	0	37	A
161	z	11	z w	0.018630772	w	1	0.280000001	0.280000001	0	1.886000037	1.886000037	0	38	A
162	c	11	c f	0.193187299	f	1	0.360000014	0.360000014	0	1.552999973	1.552999973	0	39	A
163	b	11	b p	0.363158131	p	1	0.920000017	0.920000017	0	1.452999949	1.452999949	0	40	A
164	r	11	r z	0.718159727	z	1	0.550000012	0.550000012	0	4.534999847	4.534999847	0	41	A
165	z	11	z r	0.632327723	r	1	0.289999992	0.289999992	0	2.053999901	2.053999901	0	42	A
166	f	11	f d	0.812088501	d	1	0.059999999	0.059999999	0	2.835999966	2.835999966	0	43	A
167	g	11	g z	0.103347603	z	1	0	0	0	2.65199995	2.65199995	0	44	A
168	w	11	w g	0.779995618	g	1	0.029999999	0.029999999	0	2.102999926	2.102999926	0	45	A
169	b	11	b i	0.664702732	i	1	0.200000003	0.200000003	0	2.069999933	2.069999933	0	46	A
170	i	11	i b	0.726174336	b	1	0.200000003	0.200000003	0	1.335999966	1.335999966	0	47	A
171	i	11	i q	0.307972126	q	1	0.109999999	0.109999999	0	1.41900003	1.41900003	0	48	A
172	c	11	c v	0.787202526	v	1	0.479999989	0.479999989	0	2.536000013	2.536000013	0	49	A
173	q	11	q n	0.69320204	n	1	0.379999995	0.379999995	0	1.536000013	1.536000013	0	50	A
174	e	11	e l	0.650628108	l	1	0.270000011	0.270000011	0	1.702999949	1.702999949	0	51	A
184	p	12	p h	0.748456321	h	1	0.620000005	0.620000005	0	2.019999981	2.019999981	0	0	A
185	u	12	u p	0.551415856	p	1	0.319999993	0.319999993	0	1.419999957	1.419999957	0	1	A
186	t	12	t z	0.680378665	z	1	0.25	0.25	0	2.885999918	2.885999918	0	2	A
187	q	12	q r	0.784378683	r	1	0.379999995	0.379999995	0	2.236000061	2.236000061	0	3	A
188	j	12	j a	0.686230445	a	1	0.529999971	0.529999971	0	2.720999956	2.720999956	0	4	A
189	y	12	y d	0.351931387	d	1	0.610000014	0.610000014	0	1.585999966	1.585999966	0	5	A
190	f	12	f g	0.452458912	g	1	0.660000026	0.660000026	0	1.902999997	1.902999997	0	6	A
191	x	12	x x	0.35965563	x	1	1	1	0	2.319000006	2.319000006	0	7	A
192	x	12	x k	0.785756685	k	1	0	0	0	1.402999997	1.402999997	0	8	A
193	m	12	m f	0.886951476	f	1	0.790000021	0.790000021	0	2.303999901	2.303999901	0	9	A
194	f	12	f f	0.928325553	f	1	1	1	0	2.086999893	2.086999893	0	10	A
195	d	12	d b	0.117291422	b	1	0.689999998	0.689999998	0	1.319000006	1.319000006	0	11	A
196	p	12	p x	0.447108597	x	1	0.5	0.5	0	1.453999996	1.453999996	0	12	A
197	f	12	f z	0.259466251	z	1	0.569999993	0.569999993	0	1.603000045	1.603000045	0	13	A
198	v	12	v p	0.802975535	p	1	0.100000001	0.100000001	0	2.385999918	2.385999918	0	14	A
199	z	12	z h	0.472878242	h	1	0.07	0.07	0	1.769999981	1.769999981	0	15	A
200	a	12	a s	0.310794053	s	1	0.610000014	0.610000014	0	2.052999973	2.052999973	0	16	A
201	j	12	j u	0.499921698	u	1	0.07	0.07	0	2.734999895	2.734999895	0	17	A
202	x	12	x b	0.988677456	b	1	0.02	0.02	0	1.368999958	1.368999958	0	18	A
203	p	12	p p	0.442595394	p	1	1	1	0	1.82099998	1.82099998	0	19	A
204	n	12	n g	0.038969126	g	1	0.790000021	0.790000021	0	2.568000078	2.568000078	0	20	A
205	c	12	c l	0.969486062	l	1	0.850000024	0.850000024	0	1.519000053	1.519000053	0	21	A
206	u	12	u a	0.709681299	a	1	0.560000002	0.560000002	0	2.453999996	2.453999996	0	22	A
207	b	12	b v	0.292882223	v	1	0.180000007	0.180000007	0	2.118999958	2.118999958	0	23	A
208	l	12	l a	0.451725501	a	1	0.600000024	0.600000024	0	2.486000061	2.486000061	0	24	A
209	g	12	g u	0.581874642	u	1	0.370000005	0.370000005	0	1.985999942	1.985999942	0	25	A
210	r	12	r l	0.389192011	l	1	0.25	0.25	0	1.335999966	1.335999966	0	26	A
211	f	12	f p	0.085206581	p	1	0.360000014	0.360000014	0	2.436000109	2.436000109	0	27	A
212	l	12	l y	0.497105141	y	1	0.200000003	0.200000003	0	1.103000045	1.103000045	0	28	A
213	x	12	x d	0.19578385	d	1	0.50999999	0.50999999	0	1.902999997	1.902999997	0	29	A
214	l	12	l v	0.355036699	v	1	0.379999995	0.379999995	0	1.671000004	1.671000004	0	30	A
215	k	12	k z	0.259601839	z	1	0.02	0.02	0	1.93599999	1.93599999	0	31	A
216	e	12	e k	0.983456503	k	1	0	0	0	2.868999958	2.868999958	0	32	A
217	w	12	w h	0.638393748	h	1	0.180000007	0.180000007	0	2.786000013	2.786000013	0	33	A
218	l	12	l x	0.082996982	x	1	0.310000002	0.310000002	0	2.569999933	2.569999933	0	34	A
219	v	12	v q	0.012180375	q	1	0.180000007	0.180000007	0	2.236000061	2.236000061	0	35	A
220	k	12	k x	0.991364805	x	1	0	0	0	1.636000037	1.636000037	0	36	A
221	g	12	g r	0.839697415	r	1	0.689999998	0.689999998	0	1.569000006	1.569000006	0	37	A
222	m	12	m l	0.087488048	l	1	0.129999995	0.129999995	0	3.585000038	3.585000038	0	38	A
223	i	12	i a	0.33753295	a	1	0.949999988	0.949999988	0	2.437000036	2.437000036	0	39	A
224	j	12	j i	0.857872797	i	1	0.389999986	0.389999986	0	2.019000053	2.019000053	0	40	A
225	g	12	g e	0.233132529	e	1	0.5	0.5	0	3.470999956	3.470999956	0	41	A
226	v	12	v l	0.709608716	l	1	0.280000001	0.280000001	0	1.618999958	1.618999958	0	42	A
227	s	12	s s	0.622663224	s	1	1	1	0	1.802999973	1.802999973	0	43	A
228	o	12	o u	0.033074844	u	1	0	0	0	2.286000013	2.286000013	0	44	A
229	y	12	y w	0.634945255	w	1	0.680000007	0.680000007	0	1.886000037	1.886000037	0	45	A
230	w	12	w l	0.268236341	l	1	0.430000007	0.430000007	0	1.735999942	1.735999942	0	46	A
231	x	12	x u	0.695656521	u	1	0.280000001	0.280000001	0	1.921000004	1.921000004	0	47	A
232	y	12	y i	0.172401195	i	1	0.610000014	0.610000014	0	1.671000004	1.671000004	0	48	A
233	v	12	v f	0.373865791	f	1	0.209999993	0.209999993	0	1.652999997	1.652999997	0	49	A
234	d	12	d k	0.835850311	k	1	0	0	0	3.604000092	3.604000092	0	50	A
235	b	12	b k	0.9385529	k	1	0.079999998	0.079999998	0	2.385999918	2.385999918	0	51	A
245	o	13	o q	0.174709135	q	1	0.02	0.02	0	2.953000069	2.953000069	0	0	A
246	z	13	z u	0.261256198	u	1	0	0	0	1.738000035	1.738000035	0	1	A
247	o	13	o w	0.929128615	w	1	0.119999997	0.119999997	0	2.203000069	2.203000069	0	2	A
248	z	13	z q	0.287851107	q	1	0.460000008	0.460000008	0	2.219000101	2.219000101	0	3	A
249	p	13	p c	0.74083897	c	1	0.620000005	0.620000005	0	1.302999973	1.302999973	0	4	A
250	p	13	p w	0.455380535	w	1	0.289999992	0.289999992	0	1.269999981	1.269999981	0	5	A
251	e	13	e n	0.069877565	n	1	0.180000007	0.180000007	0	1.488000035	1.488000035	0	6	A
252	z	13	z l	0.669218718	l	1	0.100000001	0.100000001	0	3.38499999	3.38499999	0	7	A
253	b	13	b q	0.309767536	q	1	0.5	0.5	0	1.886000037	1.886000037	0	8	A
254	r	13	r c	0.293403258	c	1	0.699999988	0.699999988	0	1.970000029	1.970000029	0	9	A
255	w	13	w m	0.752334657	m	1	0.370000005	0.370000005	0	1.652999997	1.652999997	0	10	A
256	b	13	b u	0.205327793	u	1	0.219999999	0.219999999	0	2.951999903	2.951999903	0	11	A
257	o	13	o l	0.68530662	l	1	0.100000001	0.100000001	0	5.284999847	5.284999847	0	12	A
258	n	13	n f	0.518927242	f	1	0.389999986	0.389999986	0	2.286000013	2.286000013	0	13	A
259	d	13	d x	0.755083113	x	1	0.689999998	0.689999998	0	1.819000006	1.819000006	0	14	A
260	l	13	l s	0.275988519	s	1	0.800000012	0.800000012	0	1.519000053	1.519000053	0	15	A
261	x	13	x t	0.845516958	t	1	0.540000021	0.540000021	0	1.302000046	1.302000046	0	16	A
262	c	13	c s	0.857092563	s	1	0.779999971	0.779999971	0	2.319000006	2.319000006	0	17	A
263	q	13	q m	0.251291476	m	1	0.400000006	0.400000006	0	2.253000021	2.253000021	0	18	A
264	b	13	b s	0.383992446	s	1	0.660000026	0.660000026	0	2.220000029	2.220000029	0	19	A
265	f	13	f w	0.888734772	w	1	0.310000002	0.310000002	0	2.571000099	2.571000099	0	20	A
266	t	13	t e	0.537155354	e	1	0.379999995	0.379999995	0	2.16899991	2.16899991	0	21	A
267	i	13	i t	0.456235306	t	1	0.529999971	0.529999971	0	1.537999988	1.537999988	0	22	A
268	p	13	p n	0.745887238	n	1	0.379999995	0.379999995	0	3.351999998	3.351999998	0	23	A
269	l	13	l k	0.826941349	k	1	0	0	0	1.552999973	1.552999973	0	24	A
270	t	13	t i	0.739132755	i	1	0.469999999	0.469999999	0	3.119999886	3.119999886	0	25	A
271	o	13	o x	0.813028076	x	1	0.230000004	0.230000004	0	2.819000006	2.819000006	0	26	A
272	a	13	a t	0.508493111	t	1	0.129999995	0.129999995	0	3.220000029	3.220000029	0	27	A
273	u	13	u d	0.791275242	d	1	0	0	0	1.753999949	1.753999949	0	28	A
274	f	13	f l	0.976933122	l	1	0.129999995	0.129999995	0	1.886000037	1.886000037	0	29	A
275	o	13	o p	0.134152077	p	1	0.079999998	0.079999998	0	2.486000061	2.486000061	0	30	A
276	f	13	f h	0.453959087	h	1	0.779999971	0.779999971	0	1.720000029	1.720000029	0	31	A
277	a	13	a z	0.285754617	z	1	0.670000017	0.670000017	0	2.102999926	2.102999926	0	32	A
278	g	13	g o	0.174898793	o	1	0.07	0.07	0	2.137000084	2.137000084	0	33	A
279	u	13	u u	0.545639655	u	1	1	1	0	1.937000036	1.937000036	0	34	A
280	d	13	d t	0.753541949	t	1	0	0	0	2.186000109	2.186000109	0	35	A
281	d	13	d v	0.180899672	v	1	0.01	0.01	0	1.720000029	1.720000029	0	36	A
282	u	13	u h	0.599380135	h	1	0.620000005	0.620000005	0	2.153000116	2.153000116	0	37	A
283	n	13	n s	0.461876473	s	1	0.449999988	0.449999988	0	1.687999964	1.687999964	0	38	A
284	m	13	m u	0.942802974	u	1	0.649999976	0.649999976	0	2.288000107	2.288000107	0	39	A
285	w	13	w z	0.71893836	z	1	0.569999993	0.569999993	0	1.57099998	1.57099998	0	40	A
286	f	13	f k	0.595688664	k	1	0.379999995	0.379999995	0	1.337000012	1.337000012	0	41	A
287	v	13	v t	0.984622681	t	1	0.560000002	0.560000002	0	2.319999933	2.319999933	0	42	A
288	h	13	h q	0.143704153	q	1	0.319999993	0.319999993	0	1.769999981	1.769999981	0	43	A
289	b	13	b y	0.471929367	y	1	0.75999999	0.75999999	0	2.451999903	2.451999903	0	44	A
290	i	13	i l	0.026314457	l	1	0.74000001	0.74000001	0	2.585999966	2.585999966	0	45	A
291	r	13	r w	0.328460226	w	1	0.430000007	0.430000007	0	2.236000061	2.236000061	0	46	A
292	i	13	i w	0.940289879	w	1	0.49000001	0.49000001	0	1.753000021	1.753000021	0	47	A
293	x	13	x a	0.546859706	a	1	0.159999996	0.159999996	0	1.569000006	1.569000006	0	48	A
294	q	13	q q	0.750406787	q	1	1	1	0	2.753000021	2.753000021	0	49	A
295	x	13	x h	0.226095859	h	1	0.340000004	0.340000004	0	1.886000037	1.886000037	0	50	A
296	e	13	e i	0.141595251	i	1	0.230000004	0.230000004	0	1.552999973	1.552999973	0	51	A
306	j	2	j e	0.994713691	e	1	0.330000013	0.330000013	0	7.234000206	7.234000206	0	0	A
307	y	2	y n	0.265881053	n	1	0.209999993	0.209999993	0	6.169000149	6.169000149	0	1	A
308	l	2	l d	0.720553036	d	1	0.25	0.25	0	5.001999855	5.001999855	0	2	A
309	n	2	n z	0.361547707	z	1	0.07	0.07	0	6.500999928	6.500999928	0	3	A
310	d	2	d u	0.324630608	u	1	0.029999999	0.029999999	0	7.401000023	7.401000023	0	4	A
311	v	2	v b	0.663404078	b	1	0.219999999	0.219999999	0	6.052999973	6.052999973	0	5	A
312	v	2	v u	0.264192428	u	1	0	0	0	7.484000206	7.484000206	0	6	A
313	n	2	n a	0.497562782	a	1	0.670000017	0.670000017	0	6.052000046	6.052000046	0	7	A
314	w	2	w v	0.521215329	v	1	0.910000026	0.910000026	0	6.668000221	6.668000221	0	8	A
315	z	2	z g	0.740778417	g	1	0.01	0.01	0	8.184000015	8.184000015	0	9	A
316	z	2	z k	0.678294687	k	1	0	0	0	2.986000061	2.986000061	0	10	A
317	m	2	m z	0.768417983	z	1	0.090000004	0.090000004	0	7.951000214	7.951000214	0	11	A
318	n	2	n o	0.269768656	o	1	0.029999999	0.029999999	0	11.63300037	11.63300037	0	12	A
319	l	2	l h	0.046635855	h	1	0.560000002	0.560000002	0	9.100000381	9.100000381	0	13	A
320	j	2	j b	0.073939611	b	1	0.469999999	0.469999999	0	6.15199995	6.15199995	0	14	A
321	k	2	k p	0.088716735	p	1	0	0	0	5.335000038	5.335000038	0	15	A
322	p	2	p o	0.062831507	o	1	0.029999999	0.029999999	0	12.4659996	12.4659996	0	16	A
323	u	2	u t	0.652567951	t	1	0	0	0	4.901000023	4.901000023	0	17	A
324	c	2	c k	0.066910435	k	1	0.039999999	0.039999999	0	5.135000229	5.135000229	0	18	A
325	j	2	j g	0.77056327	g	1	0.959999979	0.959999979	0	4.451000214	4.451000214	0	19	A
326	c	2	c m	0.984947122	m	1	0.519999981	0.519999981	0	8.050999641	8.050999641	0	20	A
