Ref	Paire	Cible	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
G	G P	P	1	0	0	0	0.954999983311	0.954999983310699	0	62	4
J	J V	V	1	0	0	0	1.08800005913	1.08800005912781	0	23	4
B	B E	E	1	0	0	0	1.3710000515	1.37100005149841	0	61	4
j	j k	k	1	0.0599999986589	0.0599999986588955	0	2.1210000515	2.12100005149841	0	38	4
z	z b	b	1	0	0	0	1.83800005913	1.83800005912781	0	31	4
K	K H	H	1	0.15000000596	0.150000005960464	0	2.18799996376	2.18799996376038	0	1	4
Y	Y Q	Q	1	0	0	0	0.921000003815	0.921000003814697	0	64	4
Q	Q Q	Q	1	1	1	0	2.33699989319	2.33699989318848	0	49	4
q	q y	y	1	0	0	0	0.588999986649	0.58899998664856	0	21	4
S	S N	N	1	0	0	0	1.62000000477	1.62000000476837	0	4	4
S	S Y	Y	1	0.10000000149	0.100000001490116	0	1.68799996376	1.68799996376038	0	22	4
o	o h	h	1	0	0	0	0.870000004768	0.870000004768372	0	32	4
k	k c	c	1	0	0	0	1.0379999876	1.03799998760223	0	18	4
b	b r	r	1	0.00999999977648	0.00999999977648258	0	1.20399999619	1.2039999961853	0	29	4
L	L E	E	1	0.00999999977648	0.00999999977648258	0	1.00499999523	1.00499999523163	0	28	4
O	O H	H	1	0	0	0	0.822000026703	0.822000026702881	0	40	4
V	V U	U	1	0	0	0	0.871999979019	0.871999979019165	0	41	4
I	I G	G	1	0	0	0	0.804000020027	0.804000020027161	0	35	4
Z	Z Y	Y	1	0	0	0	1.37000000477	1.37000000476837	0	9	4
t	t a	a	1	0	0	0	0.93900001049	0.939000010490417	0	54	4
v	v f	f	1	0.0599999986589	0.0599999986588955	0	1.72099995613	1.72099995613098	0	66	4
Q	Q R	R	1	0	0	0	1.23800003529	1.23800003528595	0	25	4
p	p o	o	1	0	0	0	0.686999976635	0.686999976634979	0	36	4
e	e k	k	1	0.170000001788	0.170000001788139	0	2.08699989319	2.08699989318848	0	50	4
L	L R	R	1	0	0	0	1.53699994087	1.53699994087219	0	43	4
k	k r	r	1	0	0	0	0.90499997139	0.904999971389771	0	65	4
f	f j 	j	1	0.360000014305	0.360000014305115	0	1.58800005913	1.58800005912781	0	33	4
R	R H	H	1	0	0	0	0.704999983311	0.704999983310699	0	59	4
T	T A	A	1	0	0	0	1.0720000267	1.07200002670288	0	2	4
N	N L	L	1	0	0	0	1.00499999523	1.00499999523163	0	51	4
F	F V	V	1	0	0	0	1.05499994755	1.05499994754791	0	45	4
t	t n	n	1	0	0	0	1.48699998856	1.48699998855591	0	69	4
c	c m	m	1	0.119999997318	0.119999997317791	0	2.35500001907	2.35500001907349	0	12	4
o	o b	b	1	0	0	0	1.22200000286	1.22200000286102	0	63	4
F	F G	G	1	0.00999999977648	0.00999999977648258	0	1.02100002766	1.02100002765656	0	27	4
h	h q	q	1	0	0	0	0.688000023365	0.688000023365021	0	57	4
V	V D	D	1	0	0	0	1.03900003433	1.03900003433228	0	26	4
m	m i	i	1	0	0	0	2.52099990845	2.52099990844727	0	53	4
R	R I	I	1	0	0	0	2.40499997139	2.40499997138977	0	10	4
d	d n	n	1	0	0	0	2.32100009918	2.32100009918213	0	30	4
e	e n	n	1	0	0	0	1.23800003529	1.23800003528595	0	67	4
r	r z	z	1	0	0	0	1.45399999619	1.4539999961853	0	24	4
Q	Q Y	Y	1	0	0	0	2.5529999733	2.55299997329712	0	0	4
m	m e	e	1	0	0	0	1.11899995804	1.11899995803833	0	20	4
b	b b	b	1	1	1	0	1.88800001144	1.88800001144409	0	52	4
d	d y	y	1	0	0	0	0.837999999523	0.837999999523163	0	60	4
R	R Q	Q	1	0	0	0	1.28699994087	1.28699994087219	0	6	4
M	M C	C	1	0	0	0	0.888999998569	0.888999998569489	0	3	4
V	V V	V	1	1	1	0	1.72099995613	1.72099995613098	0	11	4
g	g n	n	1	0	0	0	0.572000026703	0.572000026702881	0	58	4
g	g q	q	1	0	0	0	3.23699998856	3.23699998855591	0	49	4
I	I Z	Z	1	0.0900000035763	0.0900000035762787	0	3.97099995613	3.97099995613098	0	8	4
t	t h	h	1	0	0	0	1.76999998093	1.76999998092651	0	9	4
G	G H	H	1	0	0	0	1.57000005245	1.57000005245209	0	59	4
s	s m	m	1	0.0900000035763	0.0900000035762787	0	2.47099995613	2.47099995613098	0	7	4
R	R G	G	1	0.070000000298	0.0700000002980232	0	3.51900005341	3.51900005340576	0	10	4
Q	Q G	G	1	0	0	0	2.53699994087	2.53699994087219	0	15	4
B	B G	G	1	0.109999999404	0.109999999403954	0	2.68799996376	2.68799996376038	0	27	4
D	D P	P	1	0	0	0	3.38800001144	3.38800001144409	0	39	4
I	I J	J	1	0	0	0	1.43799996376	1.43799996376038	0	3	4
p	p g	g	1	0.070000000298	0.0700000002980232	0	6.15299987793	6.15299987792969	0	71	4
r	r l	l	1	0	0	0	2.6210000515	2.62100005149841	0	48	4
z	z h	h	1	0.0599999986589	0.0599999986588955	0	4.71999979019	4.71999979019165	0	25	4
v	v q	q	1	0.409999996424	0.409999996423721	0	3.48699998856	3.48699998855591	0	23	4
C	C O	O	1	0.0799999982119	0.0799999982118607	0	6.21899986267	6.2189998626709	0	31	4
d	d r	r	1	0.0399999991059	0.0399999991059303	0	3.47099995613	3.47099995613098	0	41	4
Q	Q A	A	1	0	0	0	1.88800001144	1.88800001144409	0	6	4
A	A G	G	1	0	0	0	1.90400004387	1.90400004386902	0	69	4
J	J Q	Q	1	0	0	0	3.58599996567	3.58599996566772	0	53	4
u	u j	j	1	0	0	0	1.40400004387	1.40400004386902	0	62	4
L	L N	N	1	0.0900000035763	0.0900000035762787	0	2.02099990845	2.02099990844727	0	50	4
f	f n	n	1	0.0799999982119	0.0799999982118607	0	2.83599996567	2.83599996566772	0	36	4
S	S Q	Q	1	0.0900000035763	0.0900000035762787	0	3.51999998093	3.51999998092651	0	2	4
M	M A	A	1	0	0	0	3.26999998093	3.26999998092651	0	35	4
I	I O	O	1	0.119999997318	0.119999997317791	0	4.01999998093	4.01999998092651	0	58	4
P	P J	J	1	0	0	0	1.60300004482	1.60300004482269	0	16	4
M	M H	H	1	0	0	0	1.35399997234	1.35399997234344	0	60	4
z	z j	j	1	0.730000019073	0.730000019073486	0	4.28700017929	4.28700017929077	0	22	4
G	G U	U	1	0.379999995232	0.379999995231628	0	5.25299978256	5.25299978256226	0	26	4
C	C U	U	1	0.360000014305	0.360000014305115	0	4.20200014114	4.2020001411438	0	20	4
T	T F	F	1	0.119999997318	0.119999997317791	0	2.52099990845	2.52099990844727	0	17	4
B	B L	L	1	0.10000000149	0.100000001490116	0	2.47000002861	2.47000002861023	0	63	4
g	g l	l	1	0	0	0	3.6210000515	3.62100005149841	0	61	4
l	l f	f	1	0.0799999982119	0.0799999982118607	0	3.42100000381	3.4210000038147	0	14	4
e	e v	v	1	0	0	0	2.90400004387	2.90400004386902	0	57	4
G	G F	F	1	0.289999991655	0.28999999165535	0	2.78800010681	2.78800010681152	0	45	4
k	k o	o	1	0	0	0	2.73699998856	2.73699998855591	0	33	4
F	F F	F	1	1	1	0	2.3710000515	2.37100005149841	0	30	4
a	a h	h	1	0.910000026226	0.910000026226044	0	4.5689997673	4.56899976730347	0	51	4
Q	Q K	K	1	0	0	0	2.10400009155	2.10400009155273	0	32	4
t	t d	d	1	0.159999996424	0.159999996423721	0	3.68700003624	3.68700003623962	0	0	4
c	c r	r	1	0.670000016689	0.670000016689301	0	5.58599996567	5.58599996566772	0	18	4
P	P B	B	1	0.790000021458	0.790000021457672	0	4.07000017166	4.07000017166138	0	54	4
U	U F	F	1	0.509999990463	0.509999990463257	0	4.28700017929	4.28700017929077	0	38	4
D	D S	S	1	0.140000000596	0.140000000596046	0	4.13800001144	4.13800001144409	0	13	4
d	d o	o	1	0.389999985695	0.389999985694885	0	4.36999988556	4.36999988555908	0	70	4
y	y i	i	1	0.140000000596	0.140000000596046	0	4.10400009155	4.10400009155273	0	67	4
M	M V	V	1	0.740000009537	0.740000009536743	0	3.08699989319	3.08699989318848	0	5	4
f	f z	z	1	0.77999997139	0.779999971389771	0	7.58599996567	7.58599996566772	0	47	4
A	A I	I	1	0.219999998808	0.219999998807907	0	3.2539999485	3.25399994850159	0	40	4
c	c h	h	1	0.070000000298	0.0700000002980232	0	2.38700008392	2.38700008392334	0	11	4
H	H Z	Z	1	0	0	0	2.10500001907	2.10500001907349	0	1	4
o	o g	g	1	0.119999997318	0.119999997317791	0	5.60300016403	5.60300016403198	0	12	4
b	b l	l	1	0	0	0	3.26900005341	3.26900005340576	0	46	4
O	O Z	Z	1	0.189999997616	0.189999997615814	0	3.45399999619	3.4539999961853	0	19	4
D	D D	D	1	1	1	0	1.48699998856	1.48699998855591	0	4	4
T	T G	G	1	0.289999991655	0.28999999165535	0	3.5039999485	3.50399994850159	0	68	4
u	u o	o	1	0	0	0	3.35400009155	3.35400009155273	0	37	4
i	i u	u	1	0.0500000007451	0.0500000007450581	0	2.16899991035	2.16899991035461	0	66	4
p	p d	d	1	0.439999997616	0.439999997615814	0	4.13800001144	4.13800001144409	0	44	4
K	K Y	Y	1	0.00999999977648	0.00999999977648258	0	4.23699998856	4.23699998855591	0	29	4
p	p v	v	1	0.409999996424	0.409999996423721	0	3.75200009346	3.75200009346008	0	56	4
k	k e	e	1	0.75	0.75	0	4.13700008392	4.13700008392334	0	55	4
s	s s	s	1	1	1	0	2.27099990845	2.27099990844727	0	64	4
J	J K	K	1	0	0	0	4.15399980545	4.15399980545044	0	43	4
D	D G	G	1	0	0	0	2.22099995613	2.22099995613098	0	65	4
h	h l	l	1	0	0	0	3.25300002098	3.25300002098083	0	21	4
y	y d	d	1	0.540000021458	0.540000021457672	0	6.45200014114	6.4520001411438	0	24	4
R	R R	R	1	1	1	0	2.33800005913	2.33800005912781	0	42	4
M	M J	J	1	0.280000001192	0.280000001192093	0	3.92000007629	3.92000007629395	0	52	4
E	E E	E	1	1	1	0	2.17100000381	2.1710000038147	0	34	4
E	E K	K	1	0.140000000596	0.140000000596046	0	3.13700008392	3.13700008392334	0	28	4
I	I M	M	1	0.219999998808	0.219999998807907	0	5.75199985504	5.7519998550415	0	38	4
M	M L	L	1	0.0900000035763	0.0900000035762787	0	3.03600001335	3.03600001335144	0	51	4
z	z l	l	1	0.25	0.25	0	2.95399999619	2.9539999961853	0	50	4
Z	Z D	D	1	0.469999998808	0.469999998807907	0	5.08699989319	5.08699989318848	0	6	4
y	y u	u	1	0	0	0	1.63699996471	1.63699996471405	0	46	4
r	r a	a	1	0	0	0	2.02099990845	2.02099990844727	0	33	4
q	q u	u	1	0	0	0	1.88800001144	1.88800001144409	0	11	4
B	B Z	Z	1	0	0	0	2.73699998856	2.73699998855591	0	36	4
f	f q	q	1	0.759999990463	0.759999990463257	0	6.01999998093	6.01999998092651	0	59	4
z	z s	s	1	0.25	0.25	0	3.0529999733	3.05299997329712	0	10	4
y	y r	r	1	0	0	0	1.13699996471	1.13699996471405	0	41	4
U	U D	D	1	0.119999997318	0.119999997317791	0	1.92200005054	1.92200005054474	0	64	4
n	n t	t	1	0.0900000035763	0.0900000035762787	0	2.72099995613	2.72099995613098	0	52	4
v	v h	h	1	0.0500000007451	0.0500000007450581	0	3.93700003624	3.93700003623962	0	66	4
z	z n	n	1	0	0	0	5.08699989319	5.08699989318848	0	29	4
z	z i	i	1	0.0799999982119	0.0799999982118607	0	3.43799996376	3.43799996376038	0	39	4
R	R K	K	1	0.0900000035763	0.0900000035762787	0	7.01999998093	7.01999998092651	0	19	4
P	P Q	Q	1	0	0	0	1.77100002766	1.77100002765656	0	61	4
q	q f	f	1	0.790000021458	0.790000021457672	0	3.58699989319	3.58699989318848	0	43	4
j	j i	i	1	0.0900000035763	0.0900000035762787	0	2.03800010681	2.03800010681152	0	70	4
P	P U	U	1	0	0	0	1.72099995613	1.72099995613098	0	27	4
C	C R	R	1	0.310000002384	0.310000002384186	0	2.98699998856	2.98699998855591	0	7	4
a	a s	s	1	0	0	0	1.58800005913	1.58800005912781	0	23	4
g	g c	c	1	0	0	0	3.10299992561	3.1029999256134	0	17	4
a	a b	b	1	0.72000002861	0.720000028610229	0	4.46999979019	4.46999979019165	0	54	4
f	f m	m	1	0.129999995232	0.129999995231628	0	3.47099995613	3.47099995613098	0	21	4
n	n k	k	1	0	0	0	2.22099995613	2.22099995613098	0	45	4
J	J G	G	1	0.889999985695	0.889999985694885	0	3.0039999485	3.00399994850159	0	71	4
Z	Z Z	Z	1	1	1	0	2.98699998856	2.98699998855591	0	37	4
k	k n	n	1	0	0	0	1.58800005913	1.58800005912781	0	35	4
q	q i	i	1	0.119999997318	0.119999997317791	0	3.77099990845	3.77099990844727	0	63	4
j	j q	q	1	0.610000014305	0.610000014305115	0	3.88700008392	3.88700008392334	0	24	4
A	A J	J	1	0	0	0	0.954999983311	0.954999983310699	0	30	4
y	y c	c	1	0.34999999404	0.349999994039536	0	3.23600006104	3.23600006103516	0	16	4
l	l c	c	1	0.119999997318	0.119999997317791	0	4.48699998856	4.48699998855591	0	13	4
v	v a	a	1	0.0900000035763	0.0900000035762787	0	2.22099995613	2.22099995613098	0	34	4
F	F C	C	1	0.550000011921	0.550000011920929	0	2.86999988556	2.86999988555908	0	25	4
Y	Y F	F	1	0.180000007153	0.180000007152557	0	2.7539999485	2.75399994850159	0	3	4
P	P S	S	1	0.070000000298	0.0700000002980232	0	3.15400004387	3.15400004386902	0	0	4
s	s l	l	1	0	0	0	2.11999988556	2.11999988555908	0	8	4
P	P N	N	1	0.00999999977648	0.00999999977648258	0	8.90100002289	8.90100002288818	0	4	4
O	O M	M	1	0.129999995232	0.129999995231628	0	4.63700008392	4.63700008392334	0	57	4
k	k h	h	1	0	0	0	2.43700003624	2.43700003623962	0	22	4
D	D L	L	1	0.0799999982119	0.0799999982118607	0	2.97000002861	2.97000002861023	0	55	4
N	N O	O	1	0	0	0	3.06999993324	3.0699999332428	0	60	4
R	R D	D	1	0.140000000596	0.140000000596046	0	2.03800010681	2.03800010681152	0	56	4
S	S U	U	1	0.409999996424	0.409999996423721	0	3.68700003624	3.68700003623962	0	26	4
v	v d	d	1	0.0500000007451	0.0500000007450581	0	3.55399990082	3.55399990081787	0	15	4
p	p y	y	1	0.109999999404	0.109999999403954	0	2.57100009918	2.57100009918213	0	69	4
R	R E	E	1	0	0	0	1.25499999523	1.25499999523163	0	31	4
c	c q	q	1	0.0599999986589	0.0599999986588955	0	2.80399990082	2.80399990081787	0	53	4
N	N Q	Q	1	0.230000004172	0.230000004172325	0	2.65400004387	2.65400004386902	0	47	4
q	q k	k	1	0	0	0	4.30399990082	4.30399990081787	0	18	4
D	D U	U	1	0.189999997616	0.189999997615814	0	4.96999979019	4.96999979019165	0	68	4
V	V L	L	1	0.270000010729	0.270000010728836	0	2.90400004387	2.90400004386902	0	5	4
l	l t	t	1	0	0	0	1.35399997234	1.35399997234344	0	2	4
J	J M	M	1	0.119999997318	0.119999997317791	0	2.13700008392	2.13700008392334	0	32	4
z	z d	d	1	0.170000001788	0.170000001788139	0	3.10400009155	3.10400009155273	0	44	4
s	s e	e	1	0	0	0	2.17100000381	2.1710000038147	0	40	4
t	t y	y	1	0	0	0	1.83800005913	1.83800005912781	0	48	4
j	j l	l	1	0	0	0	4.18699979782	4.18699979782104	0	67	4
G	G J	J	1	0.910000026226	0.910000026226044	0	4.61999988556	4.61999988555908	0	65	4
T	T O	O	1	0	0	0	1.58800005913	1.58800005912781	0	1	4
U	U A	A	1	0	0	0	2.18799996376	2.18799996376038	0	58	4
O	O C	C	1	0.0900000035763	0.0900000035762787	0	3.73699998856	3.73699998855591	0	20	4
y	y v	v	1	0	0	0	1.80499994755	1.80499994754791	0	42	4
j	j b	b	1	0.070000000298	0.0700000002980232	0	4.28700017929	4.28700017929077	0	14	4
l	l y	y	1	0	0	0	1.6210000515	1.62100005149841	0	12	4
n	n m	m	1	0.419999986887	0.419999986886978	0	4.40299987793	4.40299987792969	0	49	4
T	T T	T	1	1	1	0	1.6210000515	1.62100005149841	0	62	4
Y	Y C	C	1	0.670000016689	0.670000016689301	0	5.61999988556	5.61999988555908	0	28	4
A	A E	E	1	0.270000010729	0.270000010728836	0	4.78700017929	4.78700017929077	0	9	4
C	C S	S	1	0.519999980927	0.519999980926514	0	2.28699994087	2.28699994087219	0	49	4
B	B U	U	1	0	0	0	1.33800005913	1.33800005912781	0	2	4
E	E S	S	1	0	0	0	2.23799991608	2.23799991607666	0	42	4
R	R Y	Y	1	0.270000010729	0.270000010728836	0	2.67100000381	2.6710000038147	0	41	4
b	b s	s	1	0	0	0	6.83599996567	6.83599996566772	0	23	4
Z	Z F	F	1	0.610000014305	0.610000014305115	0	4.65399980545	4.65399980545044	0	46	4
G	G S	S	1	0.439999997616	0.439999997615814	0	3.27099990845	3.27099990844727	0	37	4
Y	Y P	P	1	0	0	0	3.85299992561	3.8529999256134	0	59	4
U	U I	I	1	0	0	0	2.86899995804	2.86899995803833	0	32	4
o	o p	p	1	0	0	0	2.47099995613	2.47099995613098	0	36	4
B	B Q	Q	1	0	0	0	1.48800003529	1.48800003528595	0	62	4
v	v g	g	1	0	0	0	1.13600003719	1.1360000371933	0	65	4
S	S C	C	1	0.5	0.5	0	4.38800001144	4.38800001144409	0	13	4
A	A Z	Z	1	0	0	0	1.95399999619	1.9539999961853	0	35	4
r	r o	o	1	0.0399999991059	0.0399999991059303	0	4.35400009155	4.35400009155273	0	44	4
F	F D	D	1	0.20000000298	0.200000002980232	0	3.90400004387	3.90400004386902	0	34	4
L	L T	T	1	0	0	0	2.01900005341	2.01900005340576	0	45	4
J	J C	C	1	0.389999985695	0.389999985694885	0	2.70399999619	2.7039999961853	0	7	4
s	s i	i	1	0.0900000035763	0.0900000035762787	0	2.58800005913	2.58800005912781	0	27	4
O	O L	L	1	0.310000002384	0.310000002384186	0	2.18799996376	2.18799996376038	0	21	4
Q	Q B	B	1	0	0	0	1.08800005913	1.08800005912781	0	67	4
o	o e	e	1	0.00999999977648	0.00999999977648258	0	0.921000003815	0.921000003814697	0	53	4
s	s z	z	1	0.0900000035763	0.0900000035762787	0	1.93799996376	1.93799996376038	0	54	4
m	m k	k	1	0.0500000007451	0.0500000007450581	0	3.56999993324	3.5699999332428	0	18	4
U	U J	J	1	0.259999990463	0.259999990463257	0	2.43799996376	2.43799996376038	0	56	4
O	O B	B	1	0.330000013113	0.330000013113022	0	2.82100009918	2.82100009918213	0	57	4
K	K G	G	1	0	0	0	2.42100000381	2.4210000038147	0	63	4
e	e f	f	1	0.20000000298	0.200000002980232	0	2.38800001144	2.38800001144409	0	4	4
p	p c	c	1	0.0500000007451	0.0500000007450581	0	3.0529999733	3.05299997329712	0	30	4
L	L B	B	1	0.340000003576	0.340000003576279	0	2.28800010681	2.28800010681152	0	60	4
Z	Z N	N	1	0.129999995232	0.129999995231628	0	2.40300011635	2.40300011634827	0	19	4
H	H V	V	1	0.170000001788	0.170000001788139	0	4.92000007629	4.92000007629395	0	58	4
r	r d	d	1	0	0	0	1.8220000267	1.82200002670288	0	12	4
G	G K	K	1	0.129999995232	0.129999995231628	0	2.02099990845	2.02099990844727	0	6	4
R	R N	N	1	0.289999991655	0.28999999165535	0	4.07100009918	4.07100009918213	0	9	4
o	o i	i	1	0	0	0	1.27199995518	1.27199995517731	0	1	4
b	b n	n	1	0.140000000596	0.140000000596046	0	2.18700003624	2.18700003623962	0	26	4
A	A Q	Q	1	0	0	0	1.73699998856	1.73699998855591	0	55	4
a	a y	y	1	0	0	0	3.02099990845	3.02099990844727	0	39	4
O	O A	A	1	0.0500000007451	0.0500000007450581	0	2.20399999619	2.2039999961853	0	8	4
U	U V	V	1	0.159999996424	0.159999996423721	0	1.92100000381	1.9210000038147	0	31	4
m	m l	l	1	0.109999999404	0.109999999403954	0	2.60400009155	2.60400009155273	0	61	4
t	t l	l	1	0	0	0	2.68700003624	2.68700003623962	0	71	4
D	D N	N	1	0	0	0	3.88700008392	3.88700008392334	0	0	4
d	d d	d	1	1	1	0	1.80400002003	1.80400002002716	0	47	4
y	y q	q	1	0	0	0	0.938000023365	0.938000023365021	0	64	4
r	r b	b	1	0.0900000035763	0.0900000035762787	0	5.75199985504	5.7519998550415	0	38	4
K	K V	V	1	0.460000008345	0.46000000834465	0	3.18499994278	3.18499994277954	0	24	4
s	s d	d	1	0.0500000007451	0.0500000007450581	0	4.03599977493	4.03599977493286	0	3	4
c	c z	z	1	0.00999999977648	0.00999999977648258	0	9.3360004425	9.33600044250488	0	52	4
k	k v	v	1	0	0	0	1.42100000381	1.4210000038147	0	33	4
U	U B	B	1	0	0	0	1.72000002861	1.72000002861023	0	16	4
j	j f	f	1	0.550000011921	0.550000011920929	0	2.98799991608	2.98799991607666	0	70	4
s	s y	y	1	0	0	0	1.00499999523	1.00499999523163	0	66	4
O	O Y	Y	1	0	0	0	1.93799996376	1.93799996376038	0	69	4
v	v k	k	1	0	0	0	1.0720000267	1.07200002670288	0	29	4
V	V T	T	1	0.0500000007451	0.0500000007450581	0	3.15300011635	3.15300011634827	0	14	4
r	r e	e	1	0	0	0	1.92100000381	1.9210000038147	0	51	4
V	V J	J	1	0.159999996424	0.159999996423721	0	2.23799991608	2.23799991607666	0	50	4
P	P Z	Z	1	0	0	0	1.98699998856	1.98699998855591	0	20	4
j	j m	m	1	0	0	0	3.98699998856	3.98699998855591	0	48	4
s	s n	n	1	0.289999991655	0.28999999165535	0	2.00500011444	2.00500011444092	0	5	4
z	z k	k	1	0	0	0	2.38700008392	2.38700008392334	0	15	4
t	t c	c	1	0	0	0	1.3710000515	1.37100005149841	0	68	4
m	m g	g	1	0	0	0	2.78800010681	2.78800010681152	0	40	4
a	a t	t	1	0	0	0	2.52099990845	2.52099990844727	0	28	4
f	f u	u	1	0	0	0	1.45299994946	1.45299994945526	0	43	4
j	j g	g	1	0.0900000035763	0.0900000035762787	0	2.52099990845	2.52099990844727	0	10	4
v	v c	c	1	0	0	0	1.75499999523	1.75499999523163	0	22	4
o	o q	q	1	0.509999990463	0.509999990463257	0	5.15299987793	5.15299987792969	0	25	4
e	e g	g	1	0	0	0	1.72099995613	1.72099995613098	0	11	4
M	M O	O	1	0.129999995232	0.129999995231628	0	2.81999993324	2.8199999332428	0	17	4
Y	Y A	A	1	0	0	0	0.772000014782	0.772000014781952	0	52	4
E	E H	H	1	0.230000004172	0.230000004172325	0	2.20499992371	2.20499992370605	0	71	4
G	G O	O	1	0	0	0	0.954999983311	0.954999983310699	0	15	4
v	v j	j	1	0	0	0	1.97099995613	1.97099995613098	0	9	4
o	o c	c	1	0.15000000596	0.150000005960464	0	4.11899995804	4.11899995803833	0	64	4
S	S R	R	1	0.170000001788	0.170000001788139	0	4.55399990082	4.55399990081787	0	2	4
C	C A	A	1	0	0	0	1.85500001907	1.85500001907349	0	55	4
U	U E	E	1	0	0	0	2.22099995613	2.22099995613098	0	30	4
u	u v	v	1	0.0900000035763	0.0900000035762787	0	3.00300002098	3.00300002098083	0	31	4
T	T M	M	1	0.230000004172	0.230000004172325	0	1.7879999876	1.78799998760223	0	32	4
j	j a	a	1	0.419999986887	0.419999986886978	0	3.38599991798	3.38599991798401	0	50	4
V	V H	H	1	0.239999994636	0.239999994635582	0	2.70399999619	2.7039999961853	0	35	4
I	I K	K	1	0.25	0.25	0	2.47099995613	2.47099995613098	0	16	4
E	E U	U	1	0.00999999977648	0.00999999977648258	0	1.3710000515	1.37100005149841	0	63	4
k	k i	i	1	0.589999973774	0.589999973773956	0	3.47000002861	3.47000002861023	0	39	4
O	O F	F	1	0.10000000149	0.100000001490116	0	2.93700003624	2.93700003623962	0	70	4
F	F Z	Z	1	0.430000007153	0.430000007152557	0	4.43699979782	4.43699979782104	0	18	4
s	s a	a	1	0	0	0	1.08899998665	1.08899998664856	0	60	4
C	C Z	Z	1	0	0	0	2.23799991608	2.23799991607666	0	66	4
j	j r	r	1	0.180000007153	0.180000007152557	0	2.40300011635	2.40300011634827	0	8	4
F	F H	H	1	0	0	0	1.23699998856	1.23699998855591	0	57	4
b	b p	p	1	0	0	0	1.98699998856	1.98699998855591	0	69	4
l	l n	n	1	0.00999999977648	0.00999999977648258	0	1.48800003529	1.48800003528595	0	20	4
U	U M	M	1	0.109999999404	0.109999999403954	0	4.11999988556	4.11999988555908	0	7	4
o	o z	z	1	0.159999996424	0.159999996423721	0	2.6210000515	2.62100005149841	0	29	4
T	T H	H	1	0	0	0	2.58699989319	2.58699989318848	0	27	4
v	v z	z	1	0.00999999977648	0.00999999977648258	0	1.32099997997	1.32099997997284	0	19	4
V	V O	O	1	0	0	0	4.11899995804	4.11899995803833	0	0	4
r	r v	v	1	0	0	0	0.921000003815	0.921000003814697	0	56	4
o	o a	a	1	0	0	0	1.85500001907	1.85500001907349	0	43	4
D	D A	A	1	0	0	0	1.58800005913	1.58800005912781	0	36	4
s	s j	j	1	0.0900000035763	0.0900000035762787	0	2.22099995613	2.22099995613098	0	40	4
A	A O	O	1	0	0	0	5.88500022888	5.88500022888184	0	37	4
V	V Z	Z	1	0.330000013113	0.330000013113022	0	3.81999993324	3.8199999332428	0	28	4
R	R O	O	1	0	0	0	3.38700008392	3.38700008392334	0	51	4
o	o l	l	1	0.680000007153	0.680000007152557	0	6.08699989319	6.08699989318848	0	25	4
b	b z	z	1	0.00999999977648	0.00999999977648258	0	1.05499994755	1.05499994754791	0	21	4
o	o n	n	1	0	0	0	2.1210000515	2.12100005149841	0	45	4
C	C F	F	1	0.259999990463	0.259999990463257	0	2.97000002861	2.97000002861023	0	42	4
v	v b	b	1	0.119999997318	0.119999997317791	0	1.88800001144	1.88800001144409	0	4	4
s	s f	f	1	0	0	0	1.0379999876	1.03799998760223	0	61	4
y	y m	m	1	0.479999989271	0.479999989271164	0	3.77099990845	3.77099990844727	0	67	4
K	K D	D	1	0	0	0	2.02099990845	2.02099990844727	0	3	4
K	K P	P	1	0.159999996424	0.159999996423721	0	2.40499997139	2.40499997138977	0	41	4
h	h v	v	1	0.00999999977648	0.00999999977648258	0	1.90499997139	1.90499997138977	0	59	4
G	G V	V	1	0.180000007153	0.180000007152557	0	3.0039999485	3.00399994850159	0	24	4
L	L M	M	1	0.0500000007451	0.0500000007450581	0	3.30399990082	3.30399990081787	0	5	4
k	k d	d	1	0	0	0	1.32000005245	1.32000005245209	0	49	4
O	O S	S	1	0.00999999977648	0.00999999977648258	0	1.33800005913	1.33800005912781	0	62	4
y	y g	g	1	0	0	0	1.57099997997	1.57099997997284	0	14	4
e	e z	z	1	0	0	0	1.33800005913	1.33800005912781	0	47	4
G	G A	A	1	0	0	0	0.754999995232	0.754999995231628	0	46	4
r	r r	r	1	1	1	0	1.67100000381	1.6710000038147	0	54	4
E	E B	B	1	0.360000014305	0.360000014305115	0	3.67100000381	3.6710000038147	0	58	4
r	r p	p	1	0	0	0	1.63699996471	1.63699996471405	0	12	4
t	t z	z	1	0	0	0	0.787999987602	0.787999987602234	0	48	4
m	m m	m	1	1	1	0	1.3710000515	1.37100005149841	0	44	4
j	j y	y	1	0.00999999977648	0.00999999977648258	0	3.35400009155	3.35400009155273	0	34	4
Z	Z O	O	1	0	0	0	0.787999987602	0.787999987602234	0	11	4
C	C C	C	1	1	1	0	1.73800003529	1.73800003528595	0	1	4
T	T K	K	1	0.289999991655	0.28999999165535	0	4.20499992371	4.20499992370605	0	26	4
f	f r	r	1	0.15000000596	0.150000005960464	0	3.2539999485	3.25399994850159	0	13	4
z	z y	y	1	0	0	0	1.57099997997	1.57099997997284	0	17	4
Y	Y S	S	1	0.519999980927	0.519999980926514	0	2.17000007629	2.17000007629395	0	65	4
A	A S	S	1	0	0	0	1.68799996376	1.68799996376038	0	68	4
