	Lettre1	Bloc	Paires	OrdreAlea	Lettre2	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
1	B	1	B G	0.827622432	G	1	0.99000001	0.99000001	0	15.11600018	15.11600018	0	0	1
2	S	1	S J	0.171779357	J	1	0.99000001	0.99000001	0	18.76399994	18.76399994	0	1	1
3	R	1	R K	0.189601539	K	1	0.340000004	0.340000004	0	28.76099968	28.76099968	0	2	1
4	P	1	P R	0.779113057	R	1	0.059999999	0.059999999	0	29.72699928	29.72699928	0	3	1
5	K	1	K F	0.574240465	F	1	0.239999995	0.239999995	0	7.768000126	7.768000126	0	4	1
6	M	1	M D	0.570395593	D	1	0.479999989	0.479999989	0	22.52899933	22.52899933	0	5	1
7	J	1	J N	0.557480332	N	1	0.02	0.02	0	5.585000038	5.585000038	0	6	1
8	H	1	H I	0.32519679	I	1	0.680000007	0.680000007	0	12.04899979	12.04899979	0	7	1
9	R	1	R W	0.628676639	W	1	0.109999999	0.109999999	0	7.701000214	7.701000214	0	8	1
10	V	1	V I	0.497076608	I	1	0.920000017	0.920000017	0	4.65199995	4.65199995	0	9	1
11	D	1	D V	0.643217847	V	1	0.920000017	0.920000017	0	1.91900003	1.91900003	0	10	1
12	Q	1	Q D	0.648031477	D	1	0.300000012	0.300000012	0	9.001999855	9.001999855	0	11	1
13	O	1	O V	0.798667364	V	1	0.699999988	0.699999988	0	6.767000198	6.767000198	0	12	1
14	R	1	R E	0.620102395	E	1	0.029999999	0.029999999	0	4.784999847	4.784999847	0	13	1
15	C	1	C W	0.506617236	W	1	0.119999997	0.119999997	0	3.88499999	3.88499999	0	14	1
16	S	1	S R	0.130548047	R	1	0.219999999	0.219999999	0	3.052000046	3.052000046	0	15	1
17	Y	1	Y Z	0.592682999	Z	1	0.01	0.01	0	3.467999935	3.467999935	0	16	1
18	T	1	T O	0.456982788	O	1	0.059999999	0.059999999	0	7.734000206	7.734000206	0	17	1
19	C	1	C P	0.879292971	P	1	0.939999998	0.939999998	0	3.753000021	3.753000021	0	18	1
20	U	1	U R	0.608190778	R	1	0.810000002	0.810000002	0	3.38499999	3.38499999	0	19	1
21	V	1	V Q	0.677036377	Q	1	0.079999998	0.079999998	0	4.485000134	4.485000134	0	20	1
22	J	1	J V	0.625568319	V	1	0.050000001	0.050000001	0	5.217999935	5.217999935	0	21	1
23	T	1	T W	0.836066556	W	1	0.079999998	0.079999998	0	4.784999847	4.784999847	0	22	1
24	V	1	V D	0.77308891	D	1	0.769999981	0.769999981	0	3.769000053	3.769000053	0	23	1
25	F	1	F Q	0.775820982	Q	1	0.519999981	0.519999981	0	8.567000389	8.567000389	0	24	1
26	Z	1	Z G	0.265173807	G	1	0.629999995	0.629999995	0	9.399999619	9.399999619	0	25	1
27	P	1	P Q	0.193106602	Q	1	0.970000029	0.970000029	0	8.001000404	8.001000404	0	26	1
28	O	1	O U	0.076291439	U	1	0.180000007	0.180000007	0	3.686000109	3.686000109	0	27	1
29	Z	1	Z A	0.403520256	A	1	0.389999986	0.389999986	0	20.08099937	20.08099937	0	28	1
30	T	1	T X	0.115020152	X	1	0.970000029	0.970000029	0	2.41899991	2.41899991	0	29	1
31	R	1	R S	0.771016111	S	1	0.209999993	0.209999993	0	4.670000076	4.670000076	0	30	1
32	L	1	L U	0.253985051	U	1	0.029999999	0.029999999	0	4.551000118	4.551000118	0	31	1
33	Z	1	Z E	0.770816456	E	1	0.029999999	0.029999999	0	4.335000038	4.335000038	0	32	1
34	B	1	B B	0.39492206	B	1	1	1	0	3.335999966	3.335999966	0	33	1
35	O	1	O H	0.819900673	H	1	0.059999999	0.059999999	0	5.934999943	5.934999943	0	34	1
36	N	1	N I	0.369955011	I	1	0.02	0.02	0	3.118999958	3.118999958	0	35	1
37	A	1	A C	0.159807077	C	1	0.02	0.02	0	2.470999956	2.470999956	0	36	1
38	B	1	B M	0.151358724	M	1	0.02	0.02	0	1.937000036	1.937000036	0	37	1
39	D	1	D G	0.055304381	G	1	0.879999995	0.879999995	0	3.720999956	3.720999956	0	38	1
40	M	1	M I	0.04695934	I	1	0.01	0.01	0	4.169000149	4.169000149	0	39	1
41	T	1	T L	0.133190099	L	1	0.01	0.01	0	2.520999908	2.520999908	0	40	1
42	M	1	M U	0.434484893	U	1	0.07	0.07	0	3.969000101	3.969000101	0	41	1
43	G	1	G Z	0.572807682	Z	1	0.560000002	0.560000002	0	3.769000053	3.769000053	0	42	1
44	J	1	J T	0.099396606	T	1	0.029999999	0.029999999	0	10.33300018	10.33300018	0	43	1
45	W	1	W Z	0.105912268	Z	1	0.02	0.02	0	4.568999767	4.568999767	0	44	1
46	Q	1	Q I	0.03155876	I	1	0	0	0	3.253000021	3.253000021	0	45	1
47	S	1	S G	0.300645877	G	1	0	0	0	2.536000013	2.536000013	0	46	1
48	P	1	P N	0.204491309	N	1	0	0	0	3.286999941	3.286999941	0	47	1
49	H	1	H V	0.209817107	V	1	0.170000002	0.170000002	0	3.404000044	3.404000044	0	48	1
50	G	1	G D	0.7964641	D	1	0.910000026	0.910000026	0	6.051000118	6.051000118	0	49	1
51	T	1	T H	0.503848294	H	1	0.059999999	0.059999999	0	3.618999958	3.618999958	0	50	1
52	C	1	C J	0.002088233	J	1	0.150000006	0.150000006	0	7.584000111	7.584000111	0	51	1
63	O	10	O G	0.718113952	G	1	0	0	0	2.220000029	2.220000029	0	0	1
64	D	10	D J	0.903865087	J	1	0	0	0	1.937000036	1.937000036	0	1	1
65	K	10	K U	0.049034827	U	1	0.079999998	0.079999998	0	3.137000084	3.137000084	0	2	1
66	X	10	X A	0.508020396	A	1	0.5	0.5	0	3.40199995	3.40199995	0	3	1
67	C	10	C S	0.398302026	S	1	0.310000002	0.310000002	0	2.322000027	2.322000027	0	4	1
68	P	10	P S	0.867396741	S	1	0.200000003	0.200000003	0	1.503000021	1.503000021	0	5	1
69	T	10	T R	0.444375524	R	1	0	0	0	1.837000012	1.837000012	0	6	1
70	Q	10	Q V	0.517957197	V	1	0	0	0	2.069000006	2.069000006	0	7	1
71	V	10	V T	0.456809459	T	1	0.25999999	0.25999999	0	1.671000004	1.671000004	0	8	1
72	Q	10	Q G	0.423229835	G	1	0.709999979	0.709999979	0	2.286999941	2.286999941	0	9	1
73	C	10	C K	0.48602422	K	1	0.129999995	0.129999995	0	2.519000053	2.519000053	0	10	1
74	G	10	G I	0.942816203	I	1	0.01	0.01	0	1.419999957	1.419999957	0	11	1
75	F	10	F M	0.294967722	M	1	0.01	0.01	0	1.019999981	1.019999981	0	12	1
76	W	10	W N	0.542355468	N	1	0.090000004	0.090000004	0	1.152999997	1.152999997	0	13	1
77	W	10	W O	0.503760731	O	1	0	0	0	1.753000021	1.753000021	0	14	1
78	B	10	B E	0.819241601	E	1	0	0	0	1.202999949	1.202999949	0	15	1
79	J	10	J E	0.953496463	E	1	0.119999997	0.119999997	0	1.552999973	1.552999973	0	16	1
80	J	10	J L	0.937781896	L	1	0.660000026	0.660000026	0	2.069000006	2.069000006	0	17	1
81	G	10	G P	0.137542132	P	1	0	0	0	2.002000093	2.002000093	0	18	1
82	R	10	R M	0.764615352	M	1	0.310000002	0.310000002	0	1.735999942	1.735999942	0	19	1
83	X	10	X L	0.477766186	L	1	0.699999988	0.699999988	0	1.687999964	1.687999964	0	20	1
84	L	10	L Y	0.277955953	Y	1	0	0	0	1.802999973	1.802999973	0	21	1
85	A	10	A R	0.178080725	R	1	0	0	0	0.953000009	0.953000009	0	22	1
86	L	10	L F	0.640566919	F	1	0	0	0	0.903999984	0.903999984	0	23	1
87	D	10	D A	0.240365444	A	1	0.75	0.75	0	2.502000093	2.502000093	0	24	1
88	E	10	E M	0.503054557	M	1	0.270000011	0.270000011	0	2.252000093	2.252000093	0	25	1
89	I	10	I J	0.206225787	J	1	0.310000002	0.310000002	0	1.353000045	1.353000045	0	26	1
90	V	10	V S	0.862337862	S	1	0	0	0	1.519000053	1.519000053	0	27	1
91	W	10	W Q	0.337489227	Q	1	0	0	0	0.703000009	0.703000009	0	28	1
92	H	10	H M	0.57521181	M	1	0	0	0	1.003000021	1.003000021	0	29	1
93	Y	10	Y N	0.977399679	N	1	0	0	0	1.534999967	1.534999967	0	30	1
94	D	10	D U	0.415769615	U	1	0	0	0	0.885999978	0.885999978	0	31	1
95	T	10	T Q	0.728383848	Q	1	0.050000001	0.050000001	0	2.085999966	2.085999966	0	32	1
96	P	10	P I	0.290664388	I	1	0	0	0	1.754999995	1.754999995	0	33	1
97	P	10	P G	0.051000614	G	1	0.119999997	0.119999997	0	2.769000053	2.769000053	0	34	1
98	J	10	J B	0.763066103	B	1	0	0	0	1.05400002	1.05400002	0	35	1
99	D	10	D W	0.531975392	W	1	0.159999996	0.159999996	0	1.753000021	1.753000021	0	36	1
100	C	10	C Z	0.079046012	Z	1	0.529999971	0.529999971	0	1.888000011	1.888000011	0	37	1
101	O	10	O C	0.571360942	C	1	0	0	0	2.119999886	2.119999886	0	38	1
102	G	10	G Q	0.899177232	Q	1	0.870000005	0.870000005	0	2.835999966	2.835999966	0	39	1
103	E	10	E Z	0.997602693	Z	1	0.01	0.01	0	2.585999966	2.585999966	0	40	1
104	Q	10	Q K	0.583858899	K	1	0.01	0.01	0	0.938000023	0.938000023	0	41	1
105	E	10	E T	0.245254013	T	1	0.01	0.01	0	0.736999989	0.736999989	0	42	1
106	D	10	D M	0.784980891	M	1	0.289999992	0.289999992	0	1.152999997	1.152999997	0	43	1
107	U	10	U I	0.236408784	I	1	0.01	0.01	0	1.402999997	1.402999997	0	44	1
108	V	10	V B	0.020351522	B	1	0.01	0.01	0	1.835999966	1.835999966	0	45	1
109	C	10	C D	0.200774489	D	1	0.07	0.07	0	3.15199995	3.15199995	0	46	1
110	P	10	P H	0.066593147	H	1	0	0	0	1.521000028	1.521000028	0	47	1
111	B	10	B W	0.835462446	W	1	0	0	0	1.136999965	1.136999965	0	48	1
112	G	10	G W	0.26335503	W	1	0.379999995	0.379999995	0	5.085000038	5.085000038	0	49	1
113	E	10	E I	0.782454712	I	1	0	0	0	2.319000006	2.319000006	0	50	1
114	P	10	P K	0.812941317	K	1	0	0	0	2.619999886	2.619999886	0	51	1
125	N	11	N Q	0.235265995	Q	1	0.079999998	0.079999998	0	3.302999973	3.302999973	0	0	1
126	N	11	N S	0.461585648	S	1	0.400000006	0.400000006	0	1.819000006	1.819000006	0	1	1
127	F	11	F C	0.116270012	C	1	0.209999993	0.209999993	0	2.071000099	2.071000099	0	2	1
128	R	11	R X	0.098080581	X	1	0.029999999	0.029999999	0	1.07099998	1.07099998	0	3	1
129	Q	11	Q Q	0.022606127	Q	1	1	1	0	1.636000037	1.636000037	0	4	1
130	P	11	P X	0.724743981	X	1	0	0	0	2.486000061	2.486000061	0	5	1
131	X	11	X K	0.497815779	K	1	0	0	0	0.870000005	0.870000005	0	6	1
132	B	11	B Z	0.667085739	Z	1	0	0	0	0.703000009	0.703000009	0	7	1
133	U	11	U J	0.233601806	J	1	0	0	0	0.653999984	0.653999984	0	8	1
134	N	11	N K	0.016554623	K	1	0.219999999	0.219999999	0	1.835999966	1.835999966	0	9	1
135	P	11	P F	0.900139001	F	1	0	0	0	1.587000012	1.587000012	0	10	1
136	Y	11	Y Q	0.429257509	Q	1	0	0	0	1.802999973	1.802999973	0	11	1
137	U	11	U Y	0.984514273	Y	1	0	0	0	0.970000029	0.970000029	0	12	1
138	Y	11	Y V	0.952019057	V	1	0.550000012	0.550000012	0	2.336999893	2.336999893	0	13	1
139	F	11	F A	0.288014346	A	1	0	0	0	1.368999958	1.368999958	0	14	1
140	E	11	E K	0.196401556	K	1	0	0	0	0.753000021	0.753000021	0	15	1
141	D	11	D K	0.312984056	K	1	0	0	0	0.786000013	0.786000013	0	16	1
142	O	11	O F	0.382242867	F	1	0	0	0	0.703999996	0.703999996	0	17	1
143	Y	11	Y Y	0.128945887	Y	1	1	1	0	2.335999966	2.335999966	0	18	1
144	P	11	P M	0.289744245	M	1	0.059999999	0.059999999	0	1.93599999	1.93599999	0	19	1
145	O	11	O O	0.087419402	O	1	1	1	0	1.554999948	1.554999948	0	20	1
146	X	11	X J	0.721828667	J	1	0	0	0	1.66900003	1.66900003	0	21	1
147	B	11	B H	0.856565876	H	1	0.819999993	0.819999993	0	1.702999949	1.702999949	0	22	1
148	P	11	P A	0.747561723	A	1	0.360000014	0.360000014	0	1.18599999	1.18599999	0	23	1
149	M	11	M L	0.653107274	L	1	0	0	0	1.952999949	1.952999949	0	24	1
150	D	11	D Y	0.440188488	Y	1	0.649999976	0.649999976	0	2.618999958	2.618999958	0	25	1
151	R	11	R A	0.238473912	A	1	0.01	0.01	0	2.219000101	2.219000101	0	26	1
152	I	11	I P	0.04742645	P	1	0.01	0.01	0	3.036999941	3.036999941	0	27	1
153	O	11	O J	0.243809786	J	1	0.01	0.01	0	0.986000001	0.986000001	0	28	1
154	U	11	U O	0.154510942	O	1	0.01	0.01	0	0.620000005	0.620000005	0	29	1
155	H	11	H A	0.902222768	A	1	0.129999995	0.129999995	0	1.421000004	1.421000004	0	30	1
156	X	11	X R	0.04648244	R	1	0.150000006	0.150000006	0	1.470000029	1.470000029	0	31	1
157	J	11	J X	0.791050135	X	1	0.02	0.02	0	1.835999966	1.835999966	0	32	1
158	D	11	D H	0.378003201	H	1	0.01	0.01	0	1.003999949	1.003999949	0	33	1
159	L	11	L J	0.630584705	J	1	0.620000005	0.620000005	0	2.936000109	2.936000109	0	34	1
160	N	11	N Z	0.85659792	Z	1	0	0	0	1.552999973	1.552999973	0	35	1
161	C	11	C Q	0.472747531	Q	1	0.629999995	0.629999995	0	3.201999903	3.201999903	0	36	1
162	K	11	K K	0.052967675	K	1	1	1	0	1.302999973	1.302999973	0	37	1
163	J	11	J G	0.061496514	G	1	0	0	0	2.236999989	2.236999989	0	38	1
164	C	11	C B	0.51366957	B	1	0.129999995	0.129999995	0	1.319000006	1.319000006	0	39	1
165	Q	11	Q Y	0.906813254	Y	1	0	0	0	2.986000061	2.986000061	0	40	1
166	B	11	B A	0.262699139	A	1	0.01	0.01	0	3.986000061	3.986000061	0	41	1
167	D	11	D N	0.214908242	N	1	0.119999997	0.119999997	0	1.286000013	1.286000013	0	42	1
168	E	11	E U	0.421045844	U	1	0	0	0	1.152999997	1.152999997	0	43	1
169	X	11	X G	0.549740342	G	1	0	0	0	0.970000029	0.970000029	0	44	1
170	I	11	I M	0.706559727	M	1	0.25999999	0.25999999	0	1.720000029	1.720000029	0	45	1
171	L	11	L X	0.440808512	X	1	0.469999999	0.469999999	0	1.519000053	1.519000053	0	46	1
172	P	11	P D	0.460466741	D	1	0.239999995	0.239999995	0	1.603000045	1.603000045	0	47	1
173	Z	11	Z J	0.157311198	J	1	0	0	0	2.385999918	2.385999918	0	48	1
174	I	11	I W	0.120207397	W	1	0	0	0	2.088000059	2.088000059	0	49	1
175	V	11	V Z	0.406178571	Z	1	0	0	0	0.801999986	0.801999986	0	50	1
176	Z	11	Z N	0.621916899	N	1	0	0	0	0.80400002	0.80400002	0	51	1
187	W	12	W I	0.464077804	I	1	0.25999999	0.25999999	0	2.170000076	2.170000076	0	0	1
188	D	12	D C	0.816587935	C	1	0.419999987	0.419999987	0	1.751999974	1.751999974	0	1	1
189	K	12	K Y	0.5383844	Y	1	0	0	0	2.052000046	2.052000046	0	2	1
190	L	12	L E	0.957796248	E	1	0.050000001	0.050000001	0	2.786999941	2.786999941	0	3	1
191	K	12	K W	0.520505388	W	1	0.01	0.01	0	0.936999977	0.936999977	0	4	1
192	S	12	S I	0.410675699	I	1	0.01	0.01	0	0.703999996	0.703999996	0	5	1
193	T	12	T A	0.217216773	A	1	0.589999974	0.589999974	0	1.80400002	1.80400002	0	6	1
194	G	12	G U	0.547784212	U	1	0	0	0	2.16899991	2.16899991	0	7	1
195	I	12	I O	0.117730353	O	1	0.579999983	0.579999983	0	1.902999997	1.902999997	0	8	1
196	K	12	K B	0.818916104	B	1	0	0	0	3.219000101	3.219000101	0	9	1
197	U	12	U G	0.267202878	G	1	0	0	0	2.019000053	2.019000053	0	10	1
198	R	12	R N	0.307726746	N	1	0.75999999	0.75999999	0	2.569000006	2.569000006	0	11	1
199	F	12	F S	0.137245975	S	1	0.01	0.01	0	2.036000013	2.036000013	0	12	1
200	S	12	S Q	0.600714443	Q	1	0.200000003	0.200000003	0	1.786000013	1.786000013	0	13	1
201	T	12	T G	0.876934702	G	1	0.200000003	0.200000003	0	1.286000013	1.286000013	0	14	1
202	G	12	G M	0.296540113	M	1	0	0	0	2.953000069	2.953000069	0	15	1
203	I	12	I D	0.005231521	D	1	0.810000002	0.810000002	0	2.469000101	2.469000101	0	16	1
204	U	12	U D	0.593725705	D	1	0	0	0	2.420000076	2.420000076	0	17	1
205	A	12	A M	0.906283839	M	1	0.140000001	0.140000001	0	1.269999981	1.269999981	0	18	1
206	H	12	H U	0.068899389	U	1	0	0	0	1.702999949	1.702999949	0	19	1
207	O	12	O A	0.089902868	A	1	0.860000014	0.860000014	0	2.101999998	2.101999998	0	20	1
208	H	12	H N	0.209908341	N	1	0	0	0	2.885999918	2.885999918	0	21	1
209	S	12	S W	0.716439644	W	1	0	0	0	3.503999949	3.503999949	0	22	1
210	G	12	G O	0.253734065	O	1	0.029999999	0.029999999	0	1.702999949	1.702999949	0	23	1
211	C	12	C R	0.412935597	R	1	0	0	0	1.235999942	1.235999942	0	24	1
212	A	12	A S	0.380151679	S	1	0	0	0	0.704999983	0.704999983	0	25	1
213	M	12	M J	0.01665546	J	1	0	0	0	0.91900003	0.91900003	0	26	1
214	Z	12	Z D	0.07131349	D	1	0.720000029	0.720000029	0	2.135999918	2.135999918	0	27	1
215	Z	12	Z F	0.719861924	F	1	0	0	0	1.735999942	1.735999942	0	28	1
216	K	12	K S	0.508498428	S	1	0	0	0	1.103999972	1.103999972	0	29	1
217	B	12	B T	0.474249268	T	1	0	0	0	2.851999998	2.851999998	0	30	1
218	U	12	U N	0.691335976	N	1	0	0	0	1.68599999	1.68599999	0	31	1
219	M	12	M M	0.790963692	M	1	1	1	0	1.55400002	1.55400002	0	32	1
220	J	12	J A	0.982270824	A	1	0.150000006	0.150000006	0	13.4659996	13.4659996	0	33	1
221	W	12	W S	0.800606428	S	1	0	0	0	2.036000013	2.036000013	0	34	1
222	A	12	A B	0.886028571	B	1	0	0	0	1.91900003	1.91900003	0	35	1
223	R	12	R V	0.803297614	V	1	0.050000001	0.050000001	0	1.253000021	1.253000021	0	36	1
224	U	12	U C	0.597096649	C	1	0	0	0	1.470000029	1.470000029	0	37	1
225	P	12	P V	0.704096136	V	1	0	0	0	1.07099998	1.07099998	0	38	1
226	H	12	H J	0.865265775	J	1	0	0	0	0.869000018	0.869000018	0	39	1
227	Y	12	Y R	0.164348437	R	1	0	0	0	1.070000052	1.070000052	0	40	1
228	F	12	F K	0.77696273	K	1	0.01	0.01	0	0.902999997	0.902999997	0	41	1
229	N	12	N X	0.964995492	X	1	0.289999992	0.289999992	0	1.486999989	1.486999989	0	42	1
230	C	12	C F	0.727395823	F	1	0.01	0.01	0	1.902999997	1.902999997	0	43	1
231	W	12	W T	0.798250398	T	1	0.01	0.01	0	1.485999942	1.485999942	0	44	1
232	F	12	F W	0.663314473	W	1	0.01	0.01	0	0.787	0.787	0	45	1
233	X	12	X C	0.842110268	C	1	0.670000017	0.670000017	0	3.401000023	3.401000023	0	46	1
234	M	12	M C	0.548822919	C	1	0	0	0	1.718999982	1.718999982	0	47	1
235	B	12	B X	0.937341645	X	1	0	0	0	1.103000045	1.103000045	0	48	1
236	E	12	E P	0.65443163	P	1	0	0	0	1.220000029	1.220000029	0	49	1
237	R	12	R Z	0.250912348	Z	1	0	0	0	6.184999943	6.184999943	0	50	1
238	T	12	T Y	0.288296116	Y	1	0.01	0.01	0	2.302000046	2.302000046	0	51	1
249	L	13	L O	0.675459941	O	1	0.07	0.07	0	1.703999996	1.703999996	0	0	1
250	T	13	T Z	0.987643912	Z	1	0.200000003	0.200000003	0	1.519999981	1.519999981	0	1	1
251	P	13	P W	0.904863604	W	1	0.01	0.01	0	1.80400002	1.80400002	0	2	1
252	E	13	E B	0.24362222	B	1	0.01	0.01	0	2.052999973	2.052999973	0	3	1
253	H	13	H E	0.596152698	E	1	0.01	0.01	0	1.319000006	1.319000006	0	4	1
254	I	13	I B	0.607468912	B	1	0.100000001	0.100000001	0	1.802000046	1.802000046	0	5	1
255	Q	13	Q N	0.682740927	N	1	0	0	0	1.402999997	1.402999997	0	6	1
256	X	13	X M	0.886833368	M	1	0.349999994	0.349999994	0	1.136999965	1.136999965	0	7	1
257	Q	13	Q C	0.482662696	C	1	0.25999999	0.25999999	0	0.802999973	0.802999973	0	8	1
258	P	13	P E	0.605746535	E	1	0	0	0	1.93599999	1.93599999	0	9	1
259	K	13	K V	0.967628756	V	1	0	0	0	0.652999997	0.652999997	0	10	1
260	W	13	W D	0.597412657	D	1	0	0	0	1.302999973	1.302999973	0	11	1
261	G	13	G S	0.301034645	S	1	0.529999971	0.529999971	0	2.686000109	2.686000109	0	12	1
262	Q	13	Q M	0.173288269	M	1	0	0	0	1.870000005	1.870000005	0	13	1
263	F	13	F X	0.254599048	X	1	0.639999986	0.639999986	0	2.352999926	2.352999926	0	14	1
264	S	13	S U	0.224994553	U	1	0.01	0.01	0	1.720999956	1.720999956	0	15	1
265	E	13	E G	0.909966163	G	1	0.769999981	0.769999981	0	2.085999966	2.085999966	0	16	1
266	R	13	R T	0.137700843	T	1	0	0	0	1.603000045	1.603000045	0	17	1
267	M	13	M V	0.549979076	V	1	0	0	0	1.103000045	1.103000045	0	18	1
268	S	13	S Y	0.998264702	Y	1	0.039999999	0.039999999	0	1.503999949	1.503999949	0	19	1
269	O	13	O S	0.676607814	S	1	0.209999993	0.209999993	0	1.254999995	1.254999995	0	20	1
270	W	13	W X	0.679183359	X	1	0.01	0.01	0	1.702999949	1.702999949	0	21	1
271	E	13	E N	0.096336026	N	1	0.01	0.01	0	2.13499999	2.13499999	0	22	1
272	L	13	L B	0.836554771	B	1	0.870000005	0.870000005	0	5.184999943	5.184999943	0	23	1
273	H	13	H B	0.129144841	B	1	0.870000005	0.870000005	0	1.302000046	1.302000046	0	24	1
274	V	13	V M	0.828085836	M	1	0.680000007	0.680000007	0	3.15199995	3.15199995	0	25	1
275	M	13	M O	0.364267782	O	1	0.119999997	0.119999997	0	2.170000076	2.170000076	0	26	1
276	Y	13	Y J	0.723851825	J	1	0	0	0	1.769000053	1.769000053	0	27	1
277	G	13	G V	0.273415999	V	1	0.159999996	0.159999996	0	2.436000109	2.436000109	0	28	1
278	T	13	T M	0.073012379	M	1	0	0	0	2.16899991	2.16899991	0	29	1
279	F	13	F L	0.017742605	L	1	0	0	0	2.602999926	2.602999926	0	30	1
280	A	13	A O	0.293106381	O	1	0.479999989	0.479999989	0	1.41900003	1.41900003	0	31	1
281	I	13	I U	0.734388093	U	1	0	0	0	1.335999966	1.335999966	0	32	1
282	X	13	X F	0.712426515	F	1	0.079999998	0.079999998	0	2.819000006	2.819000006	0	33	1
283	O	13	O E	0.787528374	E	1	0.02	0.02	0	0.986999989	0.986999989	0	34	1
284	Y	13	Y S	0.078445649	S	1	0	0	0	1.154000044	1.154000044	0	35	1
285	W	13	W K	0.561185948	K	1	0	0	0	0.786000013	0.786000013	0	36	1
286	D	13	D D	0.31404439	D	1	1	1	0	2.519000053	2.519000053	0	37	1
287	E	13	E O	0.644454014	O	1	0	0	0	2.121000052	2.121000051	0	38	1
288	Y	13	Y T	0.300061217	T	1	0.200000003	0.200000003	0	1.671000004	1.671000004	0	39	1
289	Y	13	Y H	0.586809002	H	1	0	0	0	1.120000005	1.120000005	0	40	1
290	A	13	A E	0.931116823	E	1	0	0	0	0.902999997	0.902999997	0	41	1
291	A	13	A X	0.692236095	X	1	0	0	0	0.802999973	0.802999973	0	42	1
292	I	13	I I	0.475454047	I	1	1	1	0	13.7489996	13.7489996	0	43	1
293	Y	13	Y W	0.133113801	W	1	0.050000001	0.050000001	0	1.838000059	1.838000059	0	44	1
294	Q	13	Q J	0.019207715	J	1	0.050000001	0.050000001	0	1.220000029	1.220000029	0	45	1
295	Y	13	Y A	0.194409125	A	1	0	0	0	1.253000021	1.253000021	0	46	1
296	S	13	S X	0.036221492	X	1	0	0	0	1.870000005	1.870000005	0	47	1
297	F	13	F N	0.321210119	N	1	0.200000003	0.200000003	0	1.552999973	1.552999973	0	48	1
298	N	13	N D	0.042702579	D	1	0.239999995	0.239999995	0	1.172000051	1.172000051	0	49	1
299	Z	13	Z O	0.324440473	O	1	0.469999999	0.469999999	0	1.202999949	1.202999949	0	50	1
300	L	13	L V	0.44902241	V	1	0	0	0	1.93599999	1.93599999	0	51	1
311	C	2	C U	0.208129565	U	1	0.01	0.01	0	5.56799984	5.56799984	0	0	1
312	X	2	X T	0.00044436	T	1	0.870000005	0.870000005	0	3.502000093	3.502000093	0	1	1
313	E	2	E Y	0.946670434	Y	1	0.5	0.5	0	3.769000053	3.769000053	0	2	1
314	B	2	B O	0.855715897	O	1	0.230000004	0.230000004	0	2.536999941	2.536999941	0	3	1
315	J	2	J S	0.010089847	S	1	0.959999979	0.959999979	0	4.236000061	4.236000061	0	4	1
316	H	2	H H	0.805051211	H	1	1	1	0	1.952999949	1.952999949	0	5	1
317	I	2	I Q	0.849929355	Q	1	0	0	0	3.885999918	3.885999918	0	6	1
318	F	2	F Z	0.497180751	Z	1	0	0	0	2.104000092	2.104000092	0	7	1
319	P	2	P T	0.361318492	T	1	0	0	0	2.786000013	2.786000013	0	8	1
320	Z	2	Z Z	0.87530981	Z	1	1	1	0	3.835999966	3.835999966	0	9	1
321	Z	2	Z R	0.073562931	R	1	0	0	0	2.269000053	2.269000053	0	10	1
322	N	2	N W	0.289676375	W	1	0.059999999	0.059999999	0	4.868000031	4.868000031	0	11	1
323	O	2	O Y	0.120192979	Y	1	0.579999983	0.579999983	0	4.501999855	4.501999855	0	12	1
324	J	2	J W	0.971219208	W	1	0.01	0.01	0	4.320000172	4.320000172	0	13	1
325	F	2	F D	0.241606225	D	1	0.01	0.01	0	1.735999942	1.735999942	0	14	1
326	Z	2	Z L	0.542126151	L	1	0.090000004	0.090000004	0	3.252000093	3.252000093	0	15	1
327	Z	2	Z W	0.960767222	W	1	0.01	0.01	0	2.552000046	2.552000046	0	16	1
328	P	2	P B	0.210307794	B	1	0.07	0.07	0	4.485000134	4.485000134	0	17	1
329	M	2	M F	0.254080058	F	1	0.180000007	0.180000007	0	3.102999926	3.102999926	0	18	1
330	I	2	I Z	0.628501531	Z	1	0	0	0	2.686000109	2.686000109	0	19	1
331	X	2	X X	0.01357857	X	1	1	1	0	2.220000029	2.220000029	0	20	1
332	K	2	K H	0.967040448	H	1	0.340000004	0.340000004	0	3.618999958	3.618999958	0	21	1
333	O	2	O L	0.573634435	L	1	0.079999998	0.079999998	0	4.519000053	4.519000053	0	22	1
334	E	2	E W	0.665094591	W	1	0.01	0.01	0	2.118999958	2.118999958	0	23	1
335	V	2	V L	0.937730819	L	1	0	0	0	1.386999965	1.386999965	0	24	1
336	V	2	V H	0.851589566	H	1	0	0	0	1.087000012	1.087000012	0	25	1
337	N	2	N O	0.064634374	O	1	0	0	0	1.286999941	1.286999941	0	26	1
338	R	2	R Y	0.763785039	Y	1	0.119999997	0.119999997	0	1.68599999	1.68599999	0	27	1
339	R	2	R J	0.683646368	J	1	0.02	0.02	0	1.43599999	1.43599999	0	28	1
340	B	2	B S	0.297498119	S	1	0.289999992	0.289999992	0	2.252000093	2.252000093	0	29	1
341	J	2	J H	0.322356385	H	1	0.140000001	0.140000001	0	3.585999966	3.585999966	0	30	1
