	Lettre1	Bloc	Paires	OrdreAlea	Lettre2	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
1	c	1	c d	0.83361438	d	1	0.150000006	0.150000006	0	12.19999981	12.19999981	0	0	A
2	y	1	y e	0.077729282	e	1	0	0	0	5.085000038	5.085000038	0	1	A
3	q	1	q h	0.389896845	h	1	0.050000001	0.050000001	0	10.30099964	10.30099964	0	2	A
4	e	1	e t	0.416858206	t	1	0.07	0.07	0	5.750999928	5.750999928	0	3	A
5	d	1	d z	0.598334894	z	1	0.49000001	0.49000001	0	9.083999634	9.083999634	0	4	A
6	e	1	e a	0.241446788	a	1	0.059999999	0.059999999	0	13.2159996	13.2159996	0	5	A
7	d	1	d j	0.827044686	j	1	0.01	0.01	0	4.21999979	4.21999979	0	6	A
8	r	1	r g	0.473606116	g	1	0.620000005	0.620000005	0	6.835000038	6.835000038	0	7	A
9	r	1	r p	0.854871687	p	1	0.75	0.75	0	6.518000126	6.518000126	0	8	A
10	e	1	e e	0.1368598	e	1	1	1	0	3.802000046	3.802000046	0	9	A
11	h	1	h y	0.340829661	y	1	0.150000006	0.150000006	0	5.31799984	5.31799984	0	10	A
12	h	1	h b	0.32979572	b	1	0.49000001	0.49000001	0	4.085000038	4.085000038	0	11	A
13	q	1	q b	0.977159461	b	1	0.239999995	0.239999995	0	6.599999905	6.599999905	0	12	A
14	h	1	h e	0.749060251	e	1	0.059999999	0.059999999	0	10.78499985	10.78499985	0	13	A
15	k	1	k j	0.522206819	j	1	0	0	0	2.404000044	2.404000044	0	14	A
16	u	1	u w	0.400863033	w	1	0.07	0.07	0	7.834000111	7.834000111	0	15	A
17	u	1	u l	0.191241583	l	1	0	0	0	2.618999958	2.618999958	0	16	A
18	s	1	s u	0.365373563	u	1	0	0	0	3.170000076	3.170000076	0	17	A
19	h	1	h r	0.699832258	r	1	0.189999998	0.189999998	0	4.368999958	4.368999958	0	18	A
20	i	1	i x	0.272568066	x	1	0.75	0.75	0	3.752000093	3.752000093	0	19	A
21	w	1	w u	0.952701652	u	1	0.059999999	0.059999999	0	3.601999998	3.601999998	0	20	A
22	v	1	v a	0.417796399	a	1	0.02	0.02	0	2.769999981	2.769999981	0	21	A
23	y	1	y o	0.490209422	o	1	0	0	0	4.887000084	4.887000084	0	22	A
24	t	1	t x	0.073303065	x	1	0.639999986	0.639999986	0	4.236000061	4.236000061	0	23	A
25	s	1	s e	0.840477156	e	1	0.079999998	0.079999998	0	6.151000023	6.151000023	0	24	A
26	v	1	v z	0.780839536	z	1	0	0	0	3.069000006	3.069000006	0	25	A
27	u	1	u y	0.384143081	y	1	0.119999997	0.119999997	0	9.984000206	9.984000206	0	26	A
28	h	1	h f	0.914017599	f	1	0.150000006	0.150000006	0	2.868999958	2.868999958	0	27	A
29	i	1	i f	0.961727729	f	1	0.050000001	0.050000001	0	3.002000093	3.002000093	0	28	A
30	d	1	d m	0.146215354	m	1	0.340000004	0.340000004	0	3.65199995	3.65199995	0	29	A
31	z	1	z n	0.369773135	n	1	0.029999999	0.029999999	0	5.434999943	5.434999943	0	30	A
32	q	1	q c	0.132962615	c	1	0.039999999	0.039999999	0	4.968999863	4.968999863	0	31	A
33	g	1	g b	0.318003675	b	1	0	0	0	2.552000046	2.552000046	0	32	A
