	Lettre1	Bloc	Paires	OrdreAlea	Lettre2	n	rating.response_mean	rating.response_raw	rating.response_std	rating.rt_mean	rating.rt_raw	rating.rt_std	order	numPs
1	H	1	H H	0.739798199	H	1	1	1	0	9.550000191	9.550000191	0	0	8
2	A	1	A L	0.161979487	L	1	0	0	0	21.93000031	21.93000031	0	1	8
3	K	1	K M	0.046045683	M	1	0	0	0	45.60599899	45.60599899	0	2	8
4	H	1	H S	0.36372866	S	1	0.660000026	0.660000026	0	7.301000118	7.301000118	0	3	8
5	V	1	V E	0.313315724	E	1	0.090000004	0.090000004	0	16.51499939	16.51499939	0	4	8
6	N	1	N S	0.438348644	S	1	0	0	0	4.269000053	4.269000053	0	5	8
7	V	1	V H	0.620070494	H	1	0.01	0.01	0	23.29800034	23.29800034	0	6	8
8	G	1	G B	0.507717536	B	1	0	0	0	10.53299999	10.53299999	0	7	8
9	P	1	P L	0.192113813	L	1	0.109999999	0.109999999	0	14.06499958	14.06499958	0	8	8
10	H	1	H N	0.678749028	N	1	0	0	0	14.66499996	14.66499996	0	9	8
11	H	1	H V	0.393325347	V	1	0.100000001	0.100000001	0	10.7510004	10.7510004	0	10	8
12	D	1	D H	0.739645376	H	1	0.660000026	0.660000026	0	3.302000046	3.302000046	0	11	8
13	T	1	T L	0.514503948	L	1	0.639999986	0.639999986	0	5.085000038	5.085000038	0	12	8
14	P	1	P Y	0.12947432	Y	1	0	0	0	5.585000038	5.585000038	0	13	8
15	U	1	U H	0.952494145	H	1	0.050000001	0.050000001	0	16.59799957	16.59799957	0	14	8
16	L	1	L U	0.189683118	U	1	0.310000002	0.310000002	0	3.302999973	3.302999973	0	15	8
17	B	1	B V	0.564321067	V	1	0.519999981	0.519999981	0	9.333999634	9.333999634	0	16	8
18	L	1	L F	0.563409537	F	1	0.930000007	0.930000007	0	2.819000006	2.819000006	0	17	8
19	V	1	V Y	0.584323188	Y	1	0.25999999	0.25999999	0	5.184999943	5.184999943	0	18	8
20	P	1	P V	0.212375691	V	1	0.01	0.01	0	4.002999783	4.002999783	0	19	8
21	X	1	X Z	0.18907928	Z	1	0.07	0.07	0	5.552000046	5.552000046	0	20	8
22	I	1	I T	0.883726823	T	1	0.829999983	0.829999983	0	3.269000053	3.269000053	0	21	8
23	P	1	P H	0.308193549	H	1	0.029999999	0.029999999	0	4.368999958	4.368999958	0	22	8
24	S	1	S T	0.269796148	T	1	0.090000004	0.090000004	0	5.551000118	5.551000118	0	23	8
25	Q	1	Q D	0.302156666	D	1	0.209999993	0.209999993	0	7.269000053	7.269000053	0	24	8
26	I	1	I J	0.928844858	J	1	0.01	0.01	0	5.318999767	5.318999767	0	25	8
27	X	1	X Y	0.576077584	Y	1	0.140000001	0.140000001	0	9.416000366	9.416000366	0	26	8
28	N	1	N F	0.447694486	F	1	0.50999999	0.50999999	0	5.102000237	5.102000237	0	27	8
29	V	1	V C	0.06456124	C	1	0.01	0.01	0	3.368999958	3.368999958	0	28	8
30	Y	1	Y Z	0.458625635	Z	1	0.050000001	0.050000001	0	3.519000053	3.519000053	0	29	8
31	T	1	T O	0.610590388	O	1	0.340000004	0.340000004	0	3.868999958	3.868999958	0	30	8
32	X	1	X N	0.978317929	N	1	0.150000006	0.150000006	0	5.651000023	5.651000023	0	31	8
33	D	1	D C	0.200734861	C	1	0.109999999	0.109999999	0	4.920000076	4.920000076	0	32	8
34	U	1	U U	0.63401707	U	1	1	1	0	1.886000037	1.886000037	0	33	8
35	O	1	O H	0.714943194	H	1	0	0	0	8.734999657	8.734999657	0	34	8
36	P	1	P E	0.061028939	E	1	0.079999998	0.079999998	0	2.635999918	2.635999918	0	35	8
37	T	1	T S	0.467859185	S	1	0.079999998	0.079999998	0	3.569000006	3.569000006	0	36	8
38	S	1	S E	0.079660341	E	1	0.07	0.07	0	3.15199995	3.15199995	0	37	8
39	K	1	K Z	0.392445658	Z	1	0.079999998	0.079999998	0	9.850000381	9.850000381	0	38	8
40	M	1	M L	0.933670272	L	1	0.059999999	0.059999999	0	5.684999943	5.684999943	0	39	8
41	E	1	E I	0.01752076	I	1	0.150000006	0.150000006	0	8.668000221	8.668000221	0	40	8
42	N	1	N I	0.085986304	I	1	0	0	0	3.434999943	3.434999943	0	41	8
43	N	1	N E	0.957827694	E	1	0	0	0	2.336999893	2.336999893	0	42	8
44	E	1	E D	0.937679475	D	1	0	0	0	3.020999908	3.020999908	0	43	8
45	X	1	X C	0.289098354	C	1	0.469999999	0.469999999	0	2.854000092	2.854000092	0	44	8
46	D	1	D B	0.139522941	B	1	0.689999998	0.689999998	0	5.236000061	5.236000061	0	45	8
47	I	1	I D	0.445852245	D	1	0.930000007	0.930000007	0	2.069000006	2.069000006	0	46	8
48	H	1	H T	0.068735894	T	1	0.800000012	0.800000012	0	2.786000013	2.786000013	0	47	8
49	Q	1	Q V	0.346579459	V	1	0.050000001	0.050000001	0	14.64900017	14.64900017	0	48	8
50	F	1	F C	0.54097065	C	1	0.02	0.02	0	5.81799984	5.81799984	0	49	8
51	H	1	H Q	0.378585671	Q	1	0.189999998	0.189999998	0	2.819000006	2.819000006	0	50	8
52	Q	1	Q O	0.87273012	O	1	0.25999999	0.25999999	0	3.984999895	3.984999895	0	51	8
63	Z	10	Z E	0.599920079	E	1	0.090000004	0.090000004	0	1.669999957	1.669999957	0	0	8
64	U	10	U P	0.329801618	P	1	0.119999997	0.119999997	0	1.587000012	1.587000012	0	1	8
65	R	10	R N	0.592715665	N	1	0.119999997	0.119999997	0	1.236999989	1.236999989	0	2	8
66	O	10	O T	0.780871015	T	1	0.779999971	0.779999971	0	1.253000021	1.253000021	0	3	8
67	L	10	L K	0.884126787	K	1	0.180000007	0.180000007	0	1.470000029	1.470000029	0	4	8
68	S	10	S D	0.969180334	D	1	0.829999983	0.829999983	0	1.220000029	1.220000029	0	5	8
69	B	10	B L	0.431083062	L	1	0.910000026	0.910000026	0	1.519999981	1.519999981	0	6	8
70	G	10	G X	0.310573831	X	1	0.649999976	0.649999976	0	1.536000013	1.536000013	0	7	8
71	A	10	A A	0.504795448	A	1	0.99000001	0.99000001	0	1.138000011	1.138000011	0	8	8
72	C	10	C A	0.057405742	A	1	0.800000012	0.800000012	0	2.453000069	2.453000069	0	9	8
73	F	10	F S	0.753372211	S	1	0.180000007	0.180000007	0	1.43599999	1.43599999	0	10	8
74	P	10	P S	0.469196975	S	1	0.75	0.75	0	1.985999942	1.985999942	0	11	8
75	F	10	F U	0.364805502	U	1	0.270000011	0.270000011	0	1.337000012	1.337000012	0	12	8
76	N	10	N U	0.467102766	U	1	0.810000002	0.810000002	0	2.819999933	2.819999933	0	13	8
77	E	10	E E	0.590013663	E	1	1	1	0	1.735999942	1.735999942	0	14	8
78	Q	10	Q W	0.451584035	W	1	0.25	0.25	0	1.370000005	1.370000005	0	15	8
79	C	10	C K	0.46813748	K	1	0.219999999	0.219999999	0	1.302999973	1.302999973	0	16	8
80	Q	10	Q L	0.99527155	L	1	0.469999999	0.469999999	0	1.65199995	1.65199995	0	17	8
81	C	10	C H	0.691334358	H	1	0.75	0.75	0	2.118999958	2.118999958	0	18	8
82	O	10	O Q	0.38419703	Q	1	0.340000004	0.340000004	0	1.32099998	1.32099998	0	19	8
83	J	10	J F	0.962967122	F	1	0.330000013	0.330000013	0	2.019999981	2.019999981	0	20	8
84	M	10	M H	0.806197616	H	1	0.239999995	0.239999995	0	2.16899991	2.16899991	0	21	8
85	W	10	W N	0.669644627	N	1	0.5	0.5	0	1.621000052	1.621000051	0	22	8
86	H	10	H P	0.358714293	P	1	0.569999993	0.569999993	0	2.286000013	2.286000013	0	23	8
87	M	10	M Q	0.106091624	Q	1	0.129999995	0.129999995	0	1.952999949	1.952999949	0	24	8
88	I	10	I L	0.452428755	L	1	0.860000014	0.860000014	0	1.536000013	1.536000013	0	25	8
89	D	10	D E	0.326710391	E	1	0.340000004	0.340000004	0	3.186000109	3.186000109	0	26	8
90	K	10	K Y	0.182570191	Y	1	0.180000007	0.180000007	0	2.118999958	2.118999958	0	27	8
91	Y	10	Y P	0.25298842	P	1	0.200000003	0.200000003	0	0.953999996	0.953999996	0	28	8
92	R	10	R G	0.899755166	G	1	0.850000024	0.850000024	0	1.93599999	1.93599999	0	29	8
93	A	10	A E	0.515042695	E	1	0.5	0.5	0	2.835999966	2.835999966	0	30	8
94	C	10	C C	0.87434961	C	1	1	1	0	1.452999949	1.452999949	0	31	8
95	W	10	W D	0.164336887	D	1	0.119999997	0.119999997	0	2.41899991	2.41899991	0	32	8
96	B	10	B U	0.838543629	U	1	0	0	0	1.136000037	1.136000037	0	33	8
97	C	10	C F	0.04876903	F	1	0	0	0	2.41899991	2.41899991	0	34	8
98	O	10	O O	0.49652779	O	1	1	1	0	1.786999941	1.786999941	0	35	8
99	P	10	P J	0.284859356	J	1	0.829999983	0.829999983	0	1.853000045	1.853000045	0	36	8
100	N	10	N L	0.750225675	L	1	0.899999976	0.899999976	0	1.702999949	1.702999949	0	37	8
101	P	10	P Q	0.529041794	Q	1	0.469999999	0.469999999	0	3.670000076	3.670000076	0	38	8
102	K	10	K H	0.55632289	H	1	0.709999979	0.709999979	0	1.736999989	1.736999989	0	39	8
103	Y	10	Y G	0.859468955	G	1	0.529999971	0.529999971	0	4.184999943	4.184999943	0	40	8
104	H	10	H L	0.296763966	L	1	0.660000026	0.660000026	0	1.735999942	1.735999942	0	41	8
105	J	10	J W	0.710605028	W	1	0.189999998	0.189999998	0	1.66900003	1.66900003	0	42	8
106	F	10	F M	0.047370863	M	1	0.610000014	0.610000014	0	1.66900003	1.66900003	0	43	8
107	Z	10	Z T	0.807098185	T	1	0.150000006	0.150000006	0	1.370000005	1.370000005	0	44	8
108	B	10	B M	0.611307628	M	1	0.560000002	0.560000002	0	2.387000084	2.387000084	0	45	8
109	Q	10	Q N	0.99148634	N	1	0.07	0.07	0	4.535999775	4.535999775	0	46	8
110	M	10	M X	0.713154339	X	1	0.800000012	0.800000012	0	1.902999997	1.902999997	0	47	8
111	H	10	H Y	0.889735695	Y	1	0.360000014	0.360000014	0	2.269999981	2.269999981	0	48	8
112	X	10	X S	0.472984474	S	1	0.300000012	0.300000012	0	1.136999965	1.136999965	0	49	8
113	Z	10	Z D	0.390176087	D	1	0.639999986	0.639999986	0	1.68599999	1.68599999	0	50	8
114	P	10	P P	0.835602553	P	1	1	1	0	1.320000052	1.320000052	0	51	8
125	E	11	E H	0.479471448	H	1	0.839999974	0.839999974	0	2.569000006	2.569000006	0	0	8
126	S	11	S L	0.487157606	L	1	0.779999971	0.779999971	0	1.620000005	1.620000005	0	1	8
127	S	11	S W	0.511780982	W	1	0.660000026	0.660000026	0	6.018000126	6.018000126	0	2	8
128	Z	11	Z K	0.103855511	K	1	0.109999999	0.109999999	0	3.687000036	3.687000036	0	3	8
129	O	11	O I	0.160451178	I	1	0.529999971	0.529999971	0	1.488000035	1.488000035	0	4	8
130	D	11	D U	0.301167498	U	1	0	0	0	1.452999949	1.452999949	0	5	8
131	L	11	L J	0.661979739	J	1	0.029999999	0.029999999	0	1.452999949	1.452999949	0	6	8
132	U	11	U T	0.63062221	T	1	0.02	0.02	0	1.870000005	1.870000005	0	7	8
133	H	11	H J	0.190548791	J	1	0	0	0	1.452999949	1.452999949	0	8	8
134	G	11	G A	0.797423839	A	1	0.200000003	0.200000003	0	3.719000101	3.719000101	0	9	8
135	A	11	A G	0.364284233	G	1	0.50999999	0.50999999	0	1.853000045	1.853000045	0	10	8
136	A	11	A C	0.28177267	C	1	0.800000012	0.800000012	0	1.652999997	1.652999997	0	11	8
137	F	11	F E	0.582004789	E	1	0.469999999	0.469999999	0	1.503000021	1.503000021	0	12	8
138	M	11	M R	0.511122377	R	1	0.769999981	0.769999981	0	1.569000006	1.569000006	0	13	8
139	Z	11	Z N	0.139266308	N	1	0.460000008	0.460000008	0	1.735999942	1.735999942	0	14	8
140	N	11	N Q	0.756969549	Q	1	0.689999998	0.689999998	0	2.904000044	2.904000044	0	15	8
141	D	11	D T	0.152818896	T	1	0.49000001	0.49000001	0	1.952999949	1.952999949	0	16	8
142	K	11	K Q	0.493191774	Q	1	0.129999995	0.129999995	0	8.166999817	8.166999817	0	17	8
143	N	11	N V	0.356412573	V	1	0.839999974	0.839999974	0	1.618999958	1.618999958	0	18	8
144	Z	11	Z C	0.692540272	C	1	0.620000005	0.620000005	0	1.753000021	1.753000021	0	19	8
145	A	11	A F	0.445499232	F	1	0.219999999	0.219999999	0	1.169999957	1.169999957	0	20	8
146	H	11	H Z	0.556134946	Z	1	0.74000001	0.74000001	0	0.853999972	0.853999972	0	21	8
147	Z	11	Z B	0.548900612	B	1	0.75	0.75	0	0.769999981	0.769999981	0	22	8
148	Y	11	Y O	0.997074705	O	1	0.039999999	0.039999999	0	1.835999966	1.835999966	0	23	8
149	P	11	P N	0.413957054	N	1	0.170000002	0.170000002	0	0.753000021	0.753000021	0	24	8
150	F	11	F Q	0.104183244	Q	1	0.289999992	0.289999992	0	1.269000053	1.269000053	0	25	8
151	M	11	M K	0.804314997	K	1	0.159999996	0.159999996	0	0.93599999	0.93599999	0	26	8
152	T	11	T N	0.699076928	N	1	0.519999981	0.519999981	0	2.354000092	2.354000092	0	27	8
153	O	11	O V	0.27843577	V	1	0.25	0.25	0	1.019000053	1.019000053	0	28	8
154	W	11	W S	0.375108601	S	1	0.49000001	0.49000001	0	0.971000016	0.971000016	0	29	8
155	H	11	H F	0.188852006	F	1	0.230000004	0.230000004	0	1.203999996	1.203999996	0	30	8
156	M	11	M A	0.715605085	A	1	0.469999999	0.469999999	0	1.253000021	1.253000021	0	31	8
157	I	11	I X	0.078208726	X	1	0.829999983	0.829999983	0	2.336999893	2.336999893	0	32	8
158	B	11	B H	0.692336908	H	1	0.689999998	0.689999998	0	1.18599999	1.18599999	0	33	8
159	M	11	M D	0.844282525	D	1	0.400000006	0.400000006	0	1.30400002	1.30400002	0	34	8
160	G	11	G Z	0.099607442	Z	1	0.209999993	0.209999993	0	1.753000021	1.753000021	0	35	8
161	J	11	J O	0.166339074	O	1	0.800000012	0.800000012	0	1.121000052	1.121000051	0	36	8
162	C	11	C V	0.428334402	V	1	0.75	0.75	0	1.052999973	1.052999973	0	37	8
163	A	11	A Q	0.95003182	Q	1	0.449999988	0.449999988	0	0.902999997	0.902999997	0	38	8
164	S	11	S M	0.816715268	M	1	0.25999999	0.25999999	0	1.353000045	1.353000045	0	39	8
165	B	11	B B	0.136003953	B	1	1	1	0	1.138000011	1.138000011	0	40	8
166	S	11	S X	0.846432471	X	1	0.639999986	0.639999986	0	1.220000029	1.220000029	0	41	8
167	U	11	U C	0.503364178	C	1	0.02	0.02	0	1.18599999	1.18599999	0	42	8
168	F	11	F X	0.909176255	X	1	0.200000003	0.200000003	0	2.052999973	2.052999973	0	43	8
169	O	11	O R	0.245761125	R	1	0.180000007	0.180000007	0	1.621000052	1.621000051	0	44	8
170	X	11	X O	0.374861108	O	1	0.239999995	0.239999995	0	1.80400002	1.80400002	0	45	8
171	Z	11	Z U	0.003260979	U	1	0.01	0.01	0	1.152999997	1.152999997	0	46	8
172	K	11	K A	0.890315259	A	1	0.109999999	0.109999999	0	0.853999972	0.853999972	0	47	8
173	O	11	O W	0.340442966	W	1	0.01	0.01	0	2.003999949	2.003999949	0	48	8
174	K	11	K K	0.877774338	K	1	1	1	0	1.085999966	1.085999966	0	49	8
175	H	11	H A	0.018880331	A	1	0.610000014	0.610000014	0	1.136000037	1.136000037	0	50	8
176	G	11	G R	0.983542582	R	1	0.829999983	0.829999983	0	1.236999989	1.236999989	0	51	8
187	V	12	V G	0.737215207	G	1	0.119999997	0.119999997	0	2.102999926	2.102999926	0	0	8
188	Y	12	Y F	0.865821894	F	1	0.219999999	0.219999999	0	0.90200001	0.90200001	0	1	8
189	T	12	T E	0.11110789	E	1	0.25999999	0.25999999	0	1.101999998	1.101999998	0	2	8
190	N	12	N B	0.392363638	B	1	0.319999993	0.319999993	0	0.953999996	0.953999996	0	3	8
191	Y	12	Y S	0.124014025	S	1	0.340000004	0.340000004	0	1.519000053	1.519000053	0	4	8
192	B	12	B C	0.428990421	C	1	0.779999971	0.779999971	0	1.368999958	1.368999958	0	5	8
193	V	12	V U	0.24172037	U	1	0.079999998	0.079999998	0	1.853999972	1.853999972	0	6	8
194	B	12	B N	0.978658035	N	1	0.270000011	0.270000011	0	2.719000101	2.719000101	0	7	8
195	J	12	J E	0.50374846	E	1	0.129999995	0.129999995	0	2.135999918	2.135999918	0	8	8
196	W	12	W O	0.973231281	O	1	0.059999999	0.059999999	0	1.220000029	1.220000029	0	9	8
197	P	12	P K	0.979505479	K	1	0	0	0	1.202999949	1.202999949	0	10	8
198	C	12	C R	0.230250405	R	1	0	0	0	1.488000035	1.488000035	0	11	8
199	M	12	M E	0.802364471	E	1	0.889999986	0.889999986	0	1.402999997	1.402999997	0	12	8
200	F	12	F Y	0.335319588	Y	1	0.879999995	0.879999995	0	1.402999997	1.402999997	0	13	8
201	N	12	N P	0.2457775	P	1	0.050000001	0.050000001	0	1.503999949	1.503999949	0	14	8
202	L	12	L D	0.133754094	D	1	0.810000002	0.810000002	0	0.986000001	0.986000001	0	15	8
203	F	12	F Z	0.02250595	Z	1	0	0	0	1.585999966	1.585999966	0	16	8
204	T	12	T J	0.22999237	J	1	0.280000001	0.280000001	0	1.485999942	1.485999942	0	17	8
205	S	12	S I	0.093426903	I	1	0.209999993	0.209999993	0	1.253000021	1.253000021	0	18	8
206	R	12	R M	0.879854601	M	1	0.49000001	0.49000001	0	2.102999926	2.102999926	0	19	8
207	L	12	L H	0.570972061	H	1	0.819999993	0.819999993	0	1.287999988	1.287999988	0	20	8
208	S	12	S F	0.379929187	F	1	0.159999996	0.159999996	0	1.552999973	1.552999973	0	21	8
209	D	12	D P	0.160529096	P	1	0.600000024	0.600000024	0	1.386000037	1.386000037	0	22	8
210	R	12	R D	0.68940491	D	1	0.07	0.07	0	1.870000005	1.870000005	0	23	8
211	Q	12	Q R	0.0029112	R	1	0.529999971	0.529999971	0	2.052999973	2.052999973	0	24	8
212	C	12	C O	0.785949276	O	1	0.25	0.25	0	2.220000029	2.220000029	0	25	8
213	U	12	U A	0.225477491	A	1	0	0	0	0.986000001	0.986000001	0	26	8
214	N	12	N G	0.087025151	G	1	0.920000017	0.920000017	0	1.218999982	1.218999982	0	27	8
215	W	12	W F	0.728350444	F	1	0.189999998	0.189999998	0	1.55400002	1.55400002	0	28	8
216	V	12	V P	0.714824874	P	1	0.170000002	0.170000002	0	1.470000029	1.470000029	0	29	8
217	T	12	T H	0.630228072	H	1	0.829999983	0.829999983	0	1.202999949	1.202999949	0	30	8
218	P	12	P O	0.369441496	O	1	0.810000002	0.810000002	0	1.019999981	1.019999981	0	31	8
219	H	12	H E	0.302061369	E	1	0.790000021	0.790000021	0	0.902999997	0.902999997	0	32	8
220	P	12	P I	0.68570678	I	1	0.75999999	0.75999999	0	1.118999958	1.118999958	0	33	8
221	T	12	T Y	0.257192851	Y	1	0.460000008	0.460000008	0	1.187000036	1.187000036	0	34	8
222	J	12	J Q	0.045074684	Q	1	0.730000019	0.730000019	0	2.069999933	2.069999933	0	35	8
223	D	12	D D	0.234958375	D	1	1	1	0	1.136999965	1.136999965	0	36	8
224	R	12	R Q	0.604385615	Q	1	0.519999981	0.519999981	0	1.519999981	1.519999981	0	37	8
225	P	12	P G	0.693535896	G	1	0.709999979	0.709999979	0	1.203999996	1.203999996	0	38	8
226	A	12	A K	0.708919179	K	1	0.129999995	0.129999995	0	1.402999997	1.402999997	0	39	8
227	E	12	E X	0.609053097	X	1	0.090000004	0.090000004	0	1.085999966	1.085999966	0	40	8
228	W	12	W H	0.507984441	H	1	0.140000001	0.140000001	0	1.519999981	1.519999981	0	41	8
229	A	12	A S	0.230700899	S	1	0.180000007	0.180000007	0	1.18599999	1.18599999	0	42	8
230	D	12	D V	0.837195565	V	1	0.180000007	0.180000007	0	1.120000005	1.120000005	0	43	8
231	U	12	U J	0.124876943	J	1	0	0	0	1.985999942	1.985999942	0	44	8
232	I	12	I N	0.392803643	N	1	0.01	0.01	0	1.503000021	1.503000021	0	45	8
233	M	12	M O	0.783669605	O	1	0.140000001	0.140000001	0	1.052999973	1.052999973	0	46	8
234	B	12	B K	0.714769259	K	1	0.119999997	0.119999997	0	1.886000037	1.886000037	0	47	8
235	V	12	V L	0.182175131	L	1	0.230000004	0.230000004	0	3.785000086	3.785000086	0	48	8
236	V	12	V K	0.27769284	K	1	0.219999999	0.219999999	0	1.470999956	1.470999956	0	49	8
237	W	12	W W	0.491216799	W	1	1	1	0	1.118999958	1.118999958	0	50	8
238	V	12	V W	0.314457377	W	1	0.959999979	0.959999979	0	1.88499999	1.88499999	0	51	8
249	C	13	C T	0.041735538	T	1	0.639999986	0.639999986	0	2.41899991	2.41899991	0	0	8
250	F	13	F G	0.978121448	G	1	0.330000013	0.330000013	0	1.753000021	1.753000021	0	1	8
251	E	13	E W	0.368571562	W	1	0.610000014	0.610000014	0	1.070000052	1.070000052	0	2	8
252	X	13	X W	0.013000945	W	1	0.819999993	0.819999993	0	0.920000017	0.920000017	0	3	8
253	J	13	J X	0.980786843	X	1	0.680000007	0.680000007	0	0.786000013	0.786000013	0	4	8
254	J	13	J D	0.414336006	D	1	0.910000026	0.910000026	0	1.453999996	1.453999996	0	5	8
255	P	13	P Z	0.767513834	Z	1	0.959999979	0.959999979	0	1.088000059	1.088000059	0	6	8
256	D	13	D S	0.658534697	S	1	0.920000017	0.920000017	0	1.286999941	1.286999941	0	7	8
257	L	13	L P	0.391462046	P	1	0.75999999	0.75999999	0	0.82099998	0.82099998	0	8	8
258	Z	13	Z J	0.591592116	J	1	0.540000021	0.540000021	0	1.152999997	1.152999997	0	9	8
259	U	13	U B	0.793505825	B	1	0.029999999	0.029999999	0	1.835999966	1.835999966	0	10	8
260	T	13	T C	0.594723673	C	1	0.469999999	0.469999999	0	0.986999989	0.986999989	0	11	8
261	L	13	L R	0.38478737	R	1	0.200000003	0.200000003	0	2.436000109	2.436000109	0	12	8
262	Q	13	Q E	0.660109278	E	1	0.180000007	0.180000007	0	1.205000043	1.205000043	0	13	8
263	D	13	D F	0.734486141	F	1	0.310000002	0.310000002	0	1.253000021	1.253000021	0	14	8
264	E	13	E F	0.374911648	F	1	0.800000012	0.800000012	0	1.287999988	1.287999988	0	15	8
265	I	13	I K	0.393958291	K	1	0.119999997	0.119999997	0	1.886999965	1.886999965	0	16	8
266	E	13	E T	0.435726791	T	1	0.219999999	0.219999999	0	2.585999966	2.585999966	0	17	8
267	E	13	E A	0.400199696	A	1	0.230000004	0.230000004	0	0.93599999	0.93599999	0	18	8
268	W	13	W G	0.956283757	G	1	0.109999999	0.109999999	0	1.970999956	1.970999956	0	19	8
269	D	13	D O	0.958546319	O	1	0.959999979	0.959999979	0	1.470000029	1.470000029	0	20	8
270	G	13	G N	0.416933515	N	1	0.159999996	0.159999996	0	1.271000028	1.271000028	0	21	8
271	F	13	F D	0.400498058	D	1	0.189999998	0.189999998	0	1.085999966	1.085999966	0	22	8
272	O	13	O J	0.227091077	J	1	0.029999999	0.029999999	0	1.019999981	1.019999981	0	23	8
273	L	13	L S	0.518288626	S	1	0.819999993	0.819999993	0	2.371000052	2.371000051	0	24	8
274	Y	13	Y I	0.664129678	I	1	0.270000011	0.270000011	0	1.353999972	1.353999972	0	25	8
275	T	13	T X	0.520000307	X	1	0.879999995	0.879999995	0	2.66899991	2.66899991	0	26	8
276	N	13	N J	0.487591431	J	1	0.180000007	0.180000007	0	1.735999942	1.735999942	0	27	8
277	R	13	R P	0.652872126	P	1	0.01	0.01	0	2.887000084	2.887000084	0	28	8
278	V	13	V Z	0.636868162	Z	1	0.140000001	0.140000001	0	1.669999957	1.669999957	0	29	8
279	T	13	T U	0.656507345	U	1	0	0	0	2.819999933	2.819999933	0	30	8
280	H	13	H M	0.698394232	M	1	0.090000004	0.090000004	0	2.269000053	2.269000053	0	31	8
281	H	13	H W	0.80852145	W	1	0.129999995	0.129999995	0	0.953000009	0.953000009	0	32	8
282	M	13	M J	0.679434658	J	1	0	0	0	2.203000069	2.203000069	0	33	8
283	Y	13	Y A	0.67670647	A	1	0.289999992	0.289999992	0	2.519000053	2.519000053	0	34	8
284	E	13	E U	0.33706208	U	1	0.109999999	0.109999999	0	1.687999964	1.687999964	0	35	8
285	R	13	R O	0.557467269	O	1	0.01	0.01	0	1.120000005	1.120000005	0	36	8
286	P	13	P B	0.153000241	B	1	0.50999999	0.50999999	0	1.534999967	1.534999967	0	37	8
287	J	13	J K	0.32771393	K	1	0.029999999	0.029999999	0	1.335999966	1.335999966	0	38	8
288	H	13	H X	0.751709878	X	1	0.5	0.5	0	0.838	0.838	0	39	8
289	G	13	G F	0.566213804	F	1	0.140000001	0.140000001	0	0.902999997	0.902999997	0	40	8
290	V	13	V B	0.464946825	B	1	0.449999988	0.449999988	0	1.152999997	1.152999997	0	41	8
291	B	13	B F	0.270176454	F	1	0.219999999	0.219999999	0	1.169999957	1.169999957	0	42	8
292	U	13	U W	0.517413536	W	1	0.140000001	0.140000001	0	2.135999918	2.135999918	0	43	8
293	M	13	M N	0.399166506	N	1	0.200000003	0.200000003	0	1.603000045	1.603000045	0	44	8
294	J	13	J Z	0.824083693	Z	1	0.720000029	0.720000029	0	2.203999996	2.203999996	0	45	8
295	T	13	T Q	0.772484574	Q	1	0.660000026	0.660000026	0	2.319000006	2.319000006	0	46	8
296	K	13	K F	0.342360172	F	1	0.730000019	0.730000019	0	1.453999996	1.453999996	0	47	8
297	F	13	F N	0.418092438	N	1	0.540000021	0.540000021	0	1.735999942	1.735999942	0	48	8
298	U	13	U G	0.782367019	G	1	0.550000012	0.550000012	0	0.836000025	0.836000025	0	49	8
299	Y	13	Y M	0.476880895	M	1	0.860000014	0.860000014	0	1.43599999	1.43599999	0	50	8
300	R	13	R B	0.444864204	B	1	0.769999981	0.769999981	0	1.218999982	1.218999982	0	51	8
311	J	2	J T	0.28421692	T	1	0.479999989	0.479999989	0	7.618999958	7.618999958	0	0	8
312	M	2	M G	0.633668247	G	1	0.75999999	0.75999999	0	3.420000076	3.420000076	0	1	8
313	H	2	H B	0.143725395	B	1	0.920000017	0.920000017	0	4.136000156	4.136000156	0	2	8
314	I	2	I B	0.960241317	B	1	0.769999981	0.769999981	0	3.851999998	3.851999998	0	3	8
315	N	2	N Z	0.995674996	Z	1	0.050000001	0.050000001	0	3.285000086	3.285000086	0	4	8
316	R	2	R A	0.217597283	A	1	0.090000004	0.090000004	0	5.135000229	5.135000229	0	5	8
317	J	2	J M	0.96109324	M	1	0.090000004	0.090000004	0	2.203000069	2.203000069	0	6	8
318	D	2	D Y	0.033604416	Y	1	0	0	0	2.569000006	2.569000006	0	7	8
319	R	2	R T	0.164757783	T	1	0	0	0	3.585999966	3.585999966	0	8	8
320	U	2	U V	0.364514594	V	1	0	0	0	1.985999942	1.985999942	0	9	8
321	C	2	C I	0.573604104	I	1	0.079999998	0.079999998	0	2.835999966	2.835999966	0	10	8
322	D	2	D W	0.970952723	W	1	0.25	0.25	0	6.701000214	6.701000214	0	11	8
323	T	2	T F	0.000118958	F	1	0.829999983	0.829999983	0	3.65199995	3.65199995	0	12	8
324	Y	2	Y N	0.75262908	N	1	0.469999999	0.469999999	0	2.986999989	2.986999989	0	13	8
325	R	2	R J	0.870731231	J	1	0	0	0	3.585000038	3.585000038	0	14	8
326	S	2	S K	0.179650701	K	1	0	0	0	2.404999971	2.404999971	0	15	8
327	F	2	F P	0.596985235	P	1	0.01	0.01	0	2.736000061	2.736000061	0	16	8
328	H	2	H K	0.227570537	K	1	0.839999974	0.839999974	0	1.93599999	1.93599999	0	17	8
