num_item,item, tipoEstimulo, cod_tipoEstimulo, tipo_pal, frec, frec_ac, num_caract, estr, acierto,TR
89,FARO,GORA,0,pseudopalabra,0,NA,NA,NA,NA
84,QUESO,QUEGA,0,pseudopalabra,0,NA,NA,NA,NA
89,FARO,FARO,1,palabra,1,0,QUESO,1,1.73281666384
88,BICI,RIDI,0,pseudopalabra,0,NA,NA,NA,NA
87,MIEL,DIEL,0,pseudopalabra,0,NA,NA,NA,NA
87,MIEL,MIEL,1,palabra,1,0,PIE,1,0.806090834547
90,FLOR,FLOR,1,palabra,1,1,FLOR,1,0.67451419387
85,GLOBO,BLOTO,0,pseudopalabra,0,NA,NA,NA,NA
83,PERRO,PERRO,1,palabra,1,1,PERRO,1,0.545871927898
82,PIE,PIE,1,palabra,1,1,PIE,1,0.457391355638
85,GLOBO,GLOBO,1,palabra,1,0,JUGO,1,1.13833913736
86,LAPIZ,TAFIR,0,pseudopalabra,0,NA,NA,NA,NA
81,JUGO,RUMO,0,pseudopalabra,0,NA,NA,NA,NA
82,PIE,TIE,0,pseudopalabra,0,NA,NA,NA,NA
81,JUGO,JUGO,1,palabra,1,1,JUGO,1,0.502371174643
84,QUESO,QUESO,1,palabra,1,1,QUESO,1,0.494804633068
86,LAPIZ,LAPIZ,1,palabra,1,0,PERRO,1,0.759036391326
90,FLOR,CLAB,0,pseudopalabra,0,NA,NA,NA,NA
