num_item,item, tipoEstimulo, cod_tipoEstimulo, tipo_pal, frec, frec_ac, num_caract, estr, acierto,TR
81,JUGO,JUGO,1,palabra,1,1,JUGO,1,2.46638658216
85,GLOBO,GLOBO,1,palabra,1,0,JUGO,1,1.66958138057
90,FLOR,FLOR,1,palabra,1,1,FLOR,1,0.582441838843
87,MIEL,DIEL,0,pseudopalabra,0,NA,NA,NA,NA
86,LAPIZ,LAPIZ,1,palabra,1,0,PERRO,1,1.60165412881
85,GLOBO,BLOTO,0,pseudopalabra,0,NA,NA,NA,NA
90,FLOR,CLAB,0,pseudopalabra,0,NA,NA,NA,NA
87,MIEL,MIEL,1,palabra,1,0,PIE,1,1.33855737227
83,PERRO,PERRO,1,palabra,1,1,PERRO,1,0.70244482073
84,QUESO,QUESO,1,palabra,1,1,QUESO,1,1.16007415399
83,PERRO,NERRA,0,pseudopalabra,0,NA,NA,NA,NA
88,BICI,RIDI,0,pseudopalabra,0,NA,NA,NA,NA
82,PIE,PIE,1,palabra,1,1,PIE,1,1.73896803727
89,FARO,FARO,1,palabra,1,0,QUESO,1,1.44934353401
89,FARO,GORA,0,pseudopalabra,0,NA,NA,NA,NA
81,JUGO,RUMO,0,pseudopalabra,0,NA,NA,NA,NA
82,PIE,TIE,0,pseudopalabra,0,NA,NA,NA,NA
86,LAPIZ,TAFIR,0,pseudopalabra,0,NA,NA,NA,NA
