num_item,item, tipoEstimulo, cod_tipoEstimulo, tipo_pal, frec, frec_ac, num_caract, estr, acierto,TR
54,PEZ,PEZ,1,palabra,1,1,PEZ,1,1.30933876883
39,MESA,CEVA,0,pseudopalabra,0,NA,NA,NA,NA
5,BOTA,LETA,0,pseudopalabra,0,NA,NA,NA,NA
11,CASA,MABA,0,pseudopalabra,0,NA,NA,NA,NA
18,DEDO,LESO,0,pseudopalabra,0,NA,NA,NA,NA
43,NIÃ‘O,GIJO,0,pseudopalabra,0,NA,NA,NA,NA
55,PILA,SIBA,0,pseudopalabra,0,NA,NA,NA,NA
52,PATO,MADO,0,pseudopalabra,0,NA,NA,NA,NA
57,RAMA,SASA,0,pseudopalabra,0,NA,NA,NA,NA
70,TAPA,SAVA,0,pseudopalabra,0,NA,NA,NA,NA
9,CAPA,CAPA,1,palabra,0,0,NA,NA,NA
80,VINO,VINO,1,palabra,0,0,NA,NA,NA
3,BESO,REDO,0,pseudopalabra,0,NA,NA,NA,NA
54,PEZ,SEZ,0,pseudopalabra,0,NA,NA,NA,NA
7,CAJA,CAJA,1,palabra,1,0,BESO,1,1.1249837575
58,RAMO,LACO,0,pseudopalabra,0,NA,NA,NA,NA
62,REY,VEY,0,pseudopalabra,0,NA,NA,NA,NA
65,ROSA,ROSA,1,palabra,0,0,NA,NA,NA
59,RANA,RANA,1,palabra,1,0,MANO,1,1.69288488606
8,CAMA,CAMA,1,palabra,1,0,LAGO,NA,NA
17,DADO,LARO,0,pseudopalabra,0,NA,NA,NA,NA
62,REY,REY,1,palabra,1,1,REY,0,0.992987978738
39,MESA,MESA,1,palabra,1,1,MESA,1,1.35972729884
59,RANA,SAMA,0,pseudopalabra,0,NA,NA,NA,NA
30,LOBO,BOGO,0,pseudopalabra,0,NA,NA,NA,NA
72,TAZA,RAGA,0,pseudopalabra,0,NA,NA,NA,NA
48,OSO,EJO,0,pseudopalabra,0,NA,NA,NA,NA
38,MAR,SAR,0,pseudopalabra,0,NA,NA,NA,NA
80,VINO,FIRO,0,pseudopalabra,0,NA,NA,NA,NA
46,OLA,OLA,1,palabra,0,0,NA,NA,NA
4,BOCA,BOCA,1,palabra,1,1,BOCA,0,1.41246443638
35,MAGO,MAGO,1,palabra,1,1,MAGO,1,1.27706141758
32,LUNA,FUSA,0,pseudopalabra,0,NA,NA,NA,NA
53,PELO,MECO,0,pseudopalabra,0,NA,NA,NA,NA
37,MAPA,PAZA,0,pseudopalabra,0,NA,NA,NA,NA
73,TELA,TELA,1,palabra,1,0,PATO,NA,NA
14,COPA,POBA,0,pseudopalabra,0,NA,NA,NA,NA
16,CUNA,CUNA,1,palabra,0,0,NA,NA,NA
74,TORO,BODO,0,pseudopalabra,0,NA,NA,NA,NA
18,DEDO,DEDO,1,palabra,0,0,NA,NA,NA
24,GOTA,DETA,0,pseudopalabra,0,NA,NA,NA,NA
34,LUZ,LUZ,1,palabra,0,0,NA,NA,NA
22,GATO,ZADO,0,pseudopalabra,0,NA,NA,NA,NA
48,OSO,OSO,1,palabra,0,0,NA,NA,NA
24,GOTA,GOTA,1,palabra,1,1,GOTA,1,1.31073568726
5,BOTA,BOTA,1,palabra,0,0,NA,NA,NA
13,CINE,CINE,1,palabra,1,1,CINE,0,1.51021188451
26,LAGO,RACO,0,pseudopalabra,0,NA,NA,NA,NA
65,ROSA,oooo,0,pseudopalabra,0,NA,NA,NA,NA
60,RATA,RATA,1,palabra,1,0,SOL,1,0.97640587436
